"Data","BetaPuro","BetaBlume","RiskFree"
2004-02-25,0.00835185683513484,0.00744634652629217,0.000592563184909523
2004-02-26,-0.000305673733429379,0.000697967409958533,0.000595639983657748
2004-02-27,0.00709758628226242,0.00494777993307105,0.00059598172083497
2004-03-01,0.0138044967060549,0.0101696862310465,0.000594272860325873
2004-03-02,0.00221028279923918,0.00267082535385965,0.000595639983657748
2004-03-03,-0.00480101348268158,-0.00663975919244808,0.000594956451095641
2004-03-04,-0.00357084621100934,-0.00403397659522919,0.000594956451095641
2004-03-05,-0.00884096391536038,-0.0125765208742985,0.000593930948525667
2004-03-08,-0.00533825510348496,-0.00729471534407478,0.00059290521312505
2004-03-09,-0.00190718082144414,9.53847751172798e-05,0.000593930948525667
2004-03-10,-0.00788739762370472,-0.00298087170368,0.000594614655710757
2004-03-11,0.000288889739883169,0.00577505063700112,0.000594272860325873
2004-03-12,-0.00620982940682802,-0.0129241398605106,0.000593589094933122
2004-03-15,0.00373852197775459,0.00768505563373334,0.000592221214901656
2004-03-16,-0.00491594190235056,-0.00727616490360927,0.00059153710026294
2004-03-17,0.00750148732823042,0.00588740720390435,0.000590168521739542
2004-03-18,-0.00805018071054098,-0.0117307910760566,0.000586744979955256
2004-03-19,-0.00283907299867481,-0.00355813056815979,0.00058571738190949
2004-03-22,0.000197858358325531,0.00410419842592336,0.00058571738190949
2004-03-23,0.0104711394636436,0.0143828784166049,0.000586059933993965
2004-03-24,-0.00823570704625554,-0.00883694184642592,0.000586744979955256
2004-03-25,-0.00166282565702525,-0.0011191331164,0.000586059933993965
2004-03-26,0.00391601261564745,0.000627004843358314,0.000586059933993965
2004-03-29,0.00328984346350025,0.00364865492860367,0.00058434676611796
2004-03-30,-0.00212422917941724,-0.00558169916231543,0.000584004039410502
2004-03-31,0.00312999808408332,0.00262047629328022,0.000583661312703043
2004-04-01,-0.00264216696532904,-0.00475276381258161,0.000582975742872804
2004-04-02,0.00560109231392913,0.00500160754064116,0.000582975742872804
2004-04-05,-0.00551034745829682,-0.00662850094031808,0.000581261236220598
2004-04-06,0.00145700904295865,0.00164393613628588,0.000580575258936733
2004-04-07,-0.00303806537963536,-0.000626955929735717,0.000582632899750024
2004-04-08,-0.00653177531646987,-0.00827306443464526,0.000583661312703043
2004-04-12,-0.00800785130206549,-0.00977809009615616,0.000583661312703043
2004-04-13,0.00223167678264646,0.00405271370375448,0.000582289998419583
2004-04-14,0.000929686005794128,0.00202192240999377,0.000580918276682496
2004-04-15,0.00580414234944593,0.00922155968622551,0.000580232182983309
2004-04-16,-0.00167623080143819,-0.00213482375857854,0.000579889107029885
2004-04-19,0.00188615265293102,0.00343170961035666,0.00057885970454663
2004-04-20,0.00758909426209287,0.0113573030802396,0.000579202896915376
2004-04-22,-0.0117669250911189,-0.0127735338412256,0.000579202896915376
2004-04-23,-0.00931580594572223,-0.0120950050209311,0.000578173319809139
2004-04-26,-0.00673605332697924,-0.00528306057768424,0.000578516512177885
2004-04-27,0.0042710469577325,0.00436589739985727,0.000576800142880529
2004-04-28,-0.00169990435404421,0.00289748462457129,0.000577143451664597
2004-04-29,-0.0122976867326312,-0.00983349999408367,0.000577830069232732
2004-04-30,-0.00491459312340525,-0.00397444591219509,0.000576800142880529
2004-05-03,0.00645796673449017,0.00702952707295035,0.000577143451664597
2004-05-04,0.0118406332225329,0.011369825332882,0.000575769925490022
2004-05-05,-0.000144716835265069,-0.000405862192913387,0.000575083016883582
2004-05-06,-0.00517553648131508,-0.00191840181774572,0.000575083016883582
2004-05-07,0.00521415843318196,0.00855513033120303,0.000576113350689411
2004-05-10,-0.00322970039666459,0.00300101602639313,0.000579202896915376
2004-05-11,0.00737959905302477,0.00309334881520118,0.000576456775888801
2004-05-12,0.00603848613722691,0.00726093391636495,0.000578173319809139
2004-05-13,0.0067312987687107,0.00676129501532752,0.00057885970454663
2004-05-14,-0.0162660695811204,-0.0188910953622884,0.000577143451664597
2004-05-17,-0.00148685085506262,0.000753799434994651,0.000578173319809139
2004-05-18,0.00999393575315954,0.00850987785377777,0.000576456775888801
2004-05-19,0.0211856743895433,0.0222259019859814,0.000576456775888801
2004-05-20,0.00877169288273416,0.0112990604525518,0.000583661312703043
2004-05-21,-0.0014367164549336,-0.00172688715981406,0.000586402486078441
2004-05-24,0.00305436798359193,0.00158306745888726,0.00058434676611796
2004-05-25,-0.000710236320893953,-0.00146719426016728,0.000584004039410502
2004-05-26,0.00833502238193495,0.00796304369277556,0.000585374771617353
2004-05-27,-0.00502659665592597,-0.00852658585419697,0.00058434676611796
2004-05-28,-0.00122151189631459,-0.00121586910892157,0.000585032103117555
2004-05-31,0.00906969931915613,0.0102147128159178,0.00058571738190949
2004-06-01,0.0107033665108209,0.0114744541119733,0.000585374771617353
2004-06-02,-0.00439206115618884,-0.00600319221232615,0.000584004039410502
2004-06-03,0.00283738010715728,0.00392149031635025,0.000584689434617758
2004-06-04,-0.00665436159921606,-0.00923848668750105,0.000584004039410502
2004-06-07,0.00491377826940531,0.00257343586272674,0.000582975742872804
2004-06-08,0.000608018928251353,0.00139323648157608,0.000582289998419583
2004-06-09,-0.00407015618838646,-0.00272749410600159,0.000582632899750024
2004-06-11,0.0047407715374046,0.00488555687974923,0.000582289998419583
2004-06-14,-0.000705885257484273,0.000782533263411933,0.000583318527787924
2004-06-15,-0.00693972204311266,-0.00987137090480772,0.000581947097089142
2004-06-16,-0.0213747740494916,-0.0250498952838019,0.0005816041957587
2004-06-17,0.0105774795102636,0.0124995669835852,0.000582289998419583
2004-06-18,-0.00445321002627563,-0.00503032004061255,0.000581947097089142
2004-06-21,0.002023301039072,0.00235176826280226,0.000581947097089142
2004-06-22,-0.000912390262463258,-0.00024348141629571,0.000581947097089142
2004-06-23,-0.00915412720509245,-0.0126157122279305,0.000581947097089142
2004-06-24,0.00111639791657048,0.00161196620817616,0.000581261236220598
2004-06-25,0.00971617184238371,0.010695682552492,0.0005816041957587
2004-06-28,0.0131704049103123,0.0157886105353415,0.000581947097089142
2004-06-29,0.00111559830275598,-0.00065314393472371,0.0005816041957587
2004-06-30,0.00548401906012086,0.00432485551407669,0.000581261236220598
2004-07-01,0.0159785811751645,0.0169260190976348,0.000581261236220598
2004-07-02,0.00157304417291226,0.000366531302365525,0.000580575258936733
2004-07-05,-0.00365609650681664,-0.0041726252648876,0.000580575258936733
2004-07-06,0.000368180000338336,0.0023380821517347,0.000580918276682496
2004-07-07,-0.00402865529370167,-0.00475173339219004,0.000581261236220598
2004-07-08,0.00675526573660279,0.00796638829173335,0.000582632899750024
2004-07-12,-0.00485187164313328,-0.00768324381819863,0.000582289998419583
2004-07-13,-0.00222330481537247,-0.00291321971753944,0.000582289998419583
2004-07-14,-0.00104885139233579,-0.00130561223399872,0.000582289998419583
2004-07-15,-0.000451599620461707,-0.00257122955882017,0.000582289998419583
2004-07-16,-0.00232563649803363,-0.0043392718863231,0.000581947097089142
2004-07-19,-0.00155240115355759,-0.000412337762711101,0.000581947097089142
2004-07-20,-0.0109538783426517,-0.013070377274994,0.000581947097089142
2004-07-21,0.0030994653227292,0.00565549037550839,0.000582975742872804
2004-07-22,-0.0244811958146315,-0.0264322629613273,0.000582289998419583
2004-07-23,0.0112165972995257,0.0127666804420397,0.0005816041957587
2004-07-26,0.0118642118611927,0.01398610621963,0.000581261236220598
2004-07-27,0.0082724118870694,0.00699866876179955,0.000581261236220598
2004-07-28,0.000241035031101511,-0.00109793167899985,0.000581261236220598
2004-07-29,0.00139407890365395,0.00148853019105744,0.0005816041957587
2004-07-30,-0.000574611327358032,-0.000977882756535986,0.000583661312703043
2004-08-02,-0.00326292765221614,-0.00420014491869258,0.000583661312703043
2004-08-03,0.0147875776514295,0.0161586425386671,0.000584004039410502
2004-08-04,0.00340555541217946,0.00434629394478536,0.00058571738190949
2004-08-05,0.0128805166432531,0.0173521098751725,0.000587429909501225
2004-08-06,0.00072549176025638,-0.000771044285511446,0.00058434676611796
2004-08-09,0.00271695314645104,0.00425442464432013,0.000585374771617353
2004-08-10,-0.00165670808332408,-0.00385920293545439,0.000585032103117555
2004-08-11,0.0077793554873169,0.00879196726521703,0.000584689434617758
2004-08-12,0.0113923772254003,0.0122808833191415,0.000586059933993965
2004-08-13,0.00681680631824588,0.00801074277125924,0.000586744979955256
2004-08-16,0.00400465199860811,0.00297104553631877,0.00058571738190949
2004-08-17,0.00239457623664396,0.0011518680705529,0.00058571738190949
2004-08-18,-0.00147486090682603,-0.00449768677321705,0.00058434676611796
2004-08-19,0.00419170906904354,0.00354632492906948,0.000583661312703043
2004-08-20,-0.000786098789477663,-0.00184422837100151,0.000583318527787924
2004-08-23,-5.6847682990635e-05,0.000691977141976663,0.000583318527787924
2004-08-24,-0.00171786956573572,-0.00235912687008155,0.000583661312703043
2004-08-25,-0.00413006065972477,-0.00562387096075101,0.000584004039410502
2004-08-26,0.00306006680592996,0.00508996180357957,0.000585374771617353
2004-08-27,0.00347852798748738,0.00312834076149726,0.000587429909501225
2004-08-30,-0.00906270007996401,-0.0106596316928423,0.000587429909501225
2004-08-31,-0.000104878856240664,3.59067090136556e-05,0.000588457100093365
2004-09-01,0.0106110838663587,0.0125300426175423,0.000588799419347197
2004-09-02,0.00691058564513747,0.00612818647841107,0.000589826260693371
2004-09-03,0.00372455663164351,0.0048592651729169,0.0005894839996472
2004-09-06,-0.00131383352386716,-0.00222416571488371,0.000590510666370392
2004-09-08,0.00754657318707563,0.00772332431348466,0.000592221214901656
2004-09-09,0.00270550028984085,0.0035649997959577,0.000593247124925256
2004-09-10,0.0123090681813964,0.0144995554518925,0.000595639983657748
2004-09-13,0.00476767318934757,0.00551593334448741,0.000596323399804533
2004-09-14,-0.00438727400670946,-0.00617023332816735,0.000596323399804533
2004-09-15,-0.00332193358478594,-0.00363698722981665,0.000597348320297897
2004-09-16,-0.00878434704863029,-0.0115823673777944,0.00059598172083497
2004-09-17,0.00452050416143712,0.00418501480582778,0.00059598172083497
2004-09-20,0.00253601493021272,0.0025901480108117,0.000596665078774095
2004-09-21,0.00177071394865758,0.0020848322180318,0.000597006699535996
2004-09-22,0.00388350579211605,0.00556657272179906,0.000597348320297897
2004-09-23,-0.00610924684342162,-0.00708383259397649,0.000597348320297897
2004-09-24,-0.000939480452142982,-0.001061119871821,0.000597348320297897
2004-09-27,-0.00585120968045494,-0.00597210803860648,0.000597689882852137
2004-09-28,0.00177871038792543,0.000433009848242794,0.000598372949752957
2004-09-29,0.00334253176682586,0.0036564064493132,0.000598714454099536
2004-09-30,0.00320129443746464,0.00287373634765542,0.000599055900238454
2004-10-01,0.0123970352522296,0.0108967844172438,0.000599055900238454
2004-10-04,-0.00325395685715524,-0.0040751915211179,0.00059973873430863
2004-10-05,0.000873994790033361,0.0015760600372281,0.000600421451963484
2004-10-06,0.000408015726446775,0.00133544954238407,0.000601103994995356
2004-10-07,-0.00366190715490244,-0.00440386081560595,0.000601445266511291
2004-10-08,0.00974455422249632,0.0110779989662648,0.000601786479819566
2004-10-11,-0.00128839695708283,-0.00168051073841202,0.000603492197114974
2004-10-13,0.00362371220105406,0.00602559341243825,0.00060485617723316
2004-10-14,-0.00110232307991176,-0.000103175742421691,0.000606560555752367
2004-10-15,0.00106745282743237,-0.000445184896961881,0.000606219749897718
2004-10-18,0.00203820341929895,0.00204826795380919,0.000607923546340317
2004-10-19,0.00974183390121808,0.0118587261952148,0.000608604808803648
2004-10-20,0.00210887067378795,0.00174397028751549,0.000609286013059318
2004-10-21,0.009878991929549,0.0100004613300717,0.000616091536357999
2004-10-22,0.0128935016940552,0.0153018724757794,0.000615751545410603
2004-10-25,0.00687129612000303,0.00805821805976392,0.000617451267316937
2004-10-26,-0.00528749899021019,-0.00621330183196767,0.000618130958173424
2004-10-27,-0.00394511419677401,-0.00558611313183277,0.00061915023252368
2004-10-28,0.00839204129859183,0.00925867944160585,0.000620169274043292
2004-10-29,0.00355661856476641,0.00294016273425846,0.000620508915744722
2004-11-01,-0.00838964213134075,-0.0099197455940947,0.000620848499238491
2004-11-03,-0.00314507709756962,-0.00482932990590468,0.00062356423586607
2004-11-04,-0.00386218958459994,-0.00530588108456886,0.000625260639935732
2004-11-05,0.013289843559988,0.0160276586215891,0.000627295346930623
2004-11-08,-0.00341047076791323,-0.00214484883529642,0.000629329006187618
2004-11-09,0.0102904638180457,0.0111737971259449,0.000629329006187618
2004-11-10,0.00467189492091236,0.00404605425310312,0.000630345428362489
2004-11-11,-0.00777070613241482,-0.00832766012035768,0.000631361617706716
2004-11-12,-0.0140285074678247,-0.0173001167097913,0.000632038980256766
2004-11-16,-0.00910188858987537,-0.0089134670040818,0.000633393239695579
2004-11-17,-0.00227496903444258,-0.00380164354080592,0.000633393239695579
2004-11-18,-0.00826531822729304,-0.00834213608839907,0.000636100419797003
2004-11-19,0.00514895451897646,0.00612277245624315,0.000636438722722232
2004-11-22,-0.00883624959834228,-0.0111077630458004,0.000637453340459615
2004-11-23,-0.000443050743630158,-0.000169735759059542,0.000638129597064108
2004-11-24,0.00864712041511462,0.0088066276196046,0.000638467725366354
2004-11-25,-0.0099138390776492,-0.012661709351397,0.000637791526969522
2004-11-26,0.000942823972303941,0.000412577139727643,0.000636776967439801
2004-11-29,0.00827474419467356,0.00955146106347393,0.000637115153949708
2004-11-30,-0.00747652075486804,-0.00969893776551689,0.000637453340459615
2004-12-01,0.0061341380272486,0.00572753049757968,0.000637115153949708
2004-12-02,0.00393357314300502,0.00333416372495821,0.000639481819234788
2004-12-03,0.00145297362654784,0.000751264920396233,0.000639143807347864
2004-12-06,0.00935982724153983,0.00925305756011152,0.000640157784800977
2004-12-07,0.0116615302601546,0.0147502972496896,0.000640833575744182
2004-12-08,0.00581414848181661,0.00599447409496134,0.000641847145743668
2004-12-09,0.00403063996800612,0.00541822030607131,0.000641509308479726
2004-12-10,0.00594068355319233,0.00438977876065927,0.000642184924799949
2004-12-13,0.00300971247654203,0.00227717937155925,0.000642860366497189
2004-12-14,-0.00493007839598292,-0.00644174047699209,0.000644548563286662
2004-12-15,-0.00702967538191035,-0.00749849518576462,0.000645223655737936
2004-12-16,0.00857495410102671,0.00903081025328278,0.000649608904495835
2004-12-17,-0.00568601296166205,-0.00531909474272518,0.000648934568744153
2004-12-20,-0.00430941366696458,-0.00408493382019559,0.000649608904495835
2004-12-21,0.00595367237747424,0.00508670662327848,0.000650283123832196
2004-12-22,0.00110269543931496,0.00131357794434783,0.000650620204396546
2004-12-23,0.0145119778110443,0.014731472637548,0.000650620204396546
2004-12-27,-0.00527384948966225,-0.00615874698546026,0.00065196817740798
2004-12-28,-0.0032278933620411,-0.004440988651772,0.000652641989290714
2004-12-29,-0.00670319604466374,-0.0081367206662607,0.000652641989290714
2004-12-30,-0.00691143331708899,-0.00831266091118377,0.000651631213258952
2005-01-03,0.013215830935235,0.015459643687143,0.000653989322017878
2005-01-04,0.00829607356237205,0.011214499011335,0.000655672803986818
2005-01-05,-0.00285571902679116,-0.00226405442451649,0.00065600941888988
2005-01-06,0.00855143935969682,0.010266939239826,0.000657692027743906
2005-01-07,-0.00778168822229885,-0.00885580916534956,0.000657019088976085
2005-01-10,0.010474425623703,0.0128007840940036,0.000658028468023986
2005-01-11,-0.00112130854583292,-0.00169391989202661,0.000659037614241242
2005-01-12,-0.0106333924814902,-0.0115633302609577,0.000659373996313661
2005-01-13,0.00581177587923709,0.0052992683975186,0.000660382793284953
2005-01-14,-0.0085361404956692,-0.0091396430750561,0.0006613913574256
2005-01-17,7.61832750681979e-05,0.000946881929507315,0.000664079620037228
2005-01-18,0.0112233352346884,0.0134398925086217,0.000666766020003706
2005-01-19,-0.0016054245785263,-0.00222165295200161,0.000667101703584194
2005-01-20,0.00459748122808601,0.00758541315151118,0.000668108579702675
2005-01-21,-0.00881528026175082,-0.00990895487653398,0.000668108579702675
2005-01-24,-0.00705682598063295,-0.00873853540866709,0.000668444146867841
2005-01-26,-0.00366630238927623,-0.00495596194008552,0.000668779655825347
2005-01-27,0.0136068751840426,0.0162348365581926,0.000670792302116752
2005-01-28,-3.51800702605987e-05,0.00017465063778288,0.000673139118589461
2005-01-31,-0.002542581196319,-0.0044974125709033,0.00067347422009334
2005-02-01,0.00608796637340836,0.00702916038908974,0.000674144423101097
2005-02-02,-0.00958952337125174,-0.0136542126335195,0.000676824129186571
2005-02-03,4.6120011383266e-05,-0.00179233100336817,0.000677158939652145
2005-02-04,-0.00367631972207805,-0.00783381510431169,0.000677158939652145
2005-02-09,0.00392004028925363,0.00303599986643333,0.000679836550261825
2005-02-10,-0.00600045813177374,-0.00693170596941206,0.000680840224958956
2005-02-11,-0.000730849246913801,-0.00136934355007801,0.000680840224958956
2005-02-14,0.00957509367699405,0.0103068554116654,0.000684518134221435
2005-02-15,-0.00343907291609347,-0.00443823234769447,0.000685186474584043
2005-02-16,-0.0058429006844497,-0.00609333612642415,0.000686522806063294
2005-02-17,-0.021707254523577,-0.0263915649311706,0.00068585469853133
2005-02-18,0.00774634609569169,0.0102811060320407,0.00068585469853133
2005-02-21,0.00661098953570272,0.00728997252239805,0.00068585469853133
2005-02-22,0.0156153771491248,0.0180299010019234,0.000686188810504973
2005-02-23,-0.0064095361427442,-0.0087050115426307,0.000686188810504973
2005-02-24,-0.0087278364845802,-0.0141485302378768,0.000685520586557686
2005-02-25,0.00859233955136407,0.0100300254465162,0.00068585469853133
2005-02-28,-0.00780880885147472,-0.00740658362965074,0.000685520586557686
2005-03-01,0.0036798601120891,0.00528156198557173,0.000684518134221435
2005-03-02,-0.0010276781393399,-0.00285614699158243,0.000686856859829277
2005-03-03,0.0115862579036348,0.0117958397012838,0.000686188810504973
2005-03-04,0.00641568864908426,0.00495613322310939,0.000686188810504973
2005-03-07,0.00137078832670467,0.000630800803010256,0.000686522806063294
2005-03-08,-0.000640044689007802,0.000260941912767487,0.000687524792738259
2005-03-09,0.00690238505020524,0.00912945440592883,0.00068819266743958
2005-03-10,-0.0136545996840653,-0.0144511747098053,0.000689528009388596
2005-03-11,0.00622922065429177,0.00790895891593535,0.00068852654658258
2005-03-14,-0.0151385598335839,-0.0172884813800659,0.000690529181156307
2005-03-15,0.00256546076757469,0.00472437639802448,0.000691863766405731
2005-03-16,-0.000159739999266217,-0.00163750226963011,0.000691863766405731
2005-03-17,-0.00243490993682449,-0.00346562416590745,0.000697863812092692
2005-03-18,0.00300675148246543,0.0054362927947047,0.000698529882356524
2005-03-21,-0.0159640065462335,-0.0165872992845859,0.000699195894412696
2005-03-22,0.0108601825209345,0.0152764697123007,0.000699195894412696
2005-03-23,-0.00711351318932185,-0.00559244707266371,0.000699861790053546
2005-03-24,0.00593359616375366,0.00446003534581751,0.000699195894412696
2005-03-28,-0.00183353951276033,-0.000339520145600791,0.000699861790053546
2005-03-29,-0.00959956663299322,-0.00784208472881143,0.000699528842233121
2005-03-30,-0.0077849012276382,-0.0104081548444597,0.000699195894412696
2005-03-31,-0.00689382906691594,-0.00783088189242387,0.000699195894412696
2005-04-01,0.00118498706914361,0.000951297790247274,0.000700194679666311
2005-04-04,0.00301349292597619,0.00506371187486465,0.000701193232089281
2005-04-05,-0.00571431788735377,-0.00454222510134494,0.000702191551681608
2005-04-06,0.000894448819559024,0.00252490868129041,0.000701193232089281
2005-04-07,-0.0102252016731613,-0.0132647931045641,0.000701193232089281
2005-04-08,0.00362057081100886,0.00591260031900198,0.00070285692345351
2005-04-11,-0.006391919179769,-0.00651349948243474,0.00070352217881009
2005-04-12,-0.0276797534016606,-0.030918136975306,0.000703854777384549
2005-04-13,-0.00988062348669849,-0.0109736969407844,0.00070318958023563
2005-04-14,-0.000531671181799975,0.00453695136772869,0.00070318958023563
2005-04-15,-0.0008841334022337,0.00091691436297836,0.000703854777384549
2005-04-18,0.00274322406178418,0.00222298521413133,0.00070318958023563
2005-04-19,0.00647461026614682,0.00405884261474454,0.000703854777384549
2005-04-20,0.00130841493255707,0.00362791939875584,0.000704852398484945
2005-04-22,0.00810385508958267,0.00993117036033886,0.000707511557266116
2005-04-25,0.00206126999254486,0.000984705986032175,0.000707511557266116
2005-04-26,0.00806887782116816,0.00862636604811184,0.000706846942193806
2005-04-27,-0.00310990588054205,-0.00351870317060976,0.00070651457644999
2005-04-28,0.00207429272849669,0.00578860504751422,0.000707179249729961
2005-04-29,-0.00506257647636987,-0.00680132739881956,0.00070784380659461
2005-05-02,0.00499934509833366,0.0063911627311859,0.000708176055923104
2005-05-03,0.00609140256104612,0.00794884023829301,0.000708508247043937
2005-05-04,-0.00909552769102784,-0.0130371507180473,0.000708508247043937
2005-05-05,-0.00296498911506682,-0.00320195824570402,0.000709172571077943
2005-05-06,0.00906979772330319,0.00860124925625594,0.000709172571077943
2005-05-09,-0.00374063902459454,-0.00413323083317108,0.000710168853402138
2005-05-10,0.00207265829650227,0.00492488591815188,0.0007108329446055
2005-05-11,-0.0104882012282145,-0.0110652189530234,0.0007108329446055
2005-05-12,-0.0118489249108177,-0.0107205522572984,0.000711828819476068
2005-05-13,-0.0056976643816069,-0.00516136927420385,0.000712492619641125
2005-05-16,0.00508771136937991,0.00414446465732654,0.000712160719558597
2005-05-17,-0.00372123767771027,-0.00391328684245817,0.000711828819476068
2005-05-18,-0.00878412097514802,-0.011364896753135,0.000711828819476068
2005-05-19,-0.011814093805403,-0.0116597247813071,0.000716141425073147
2005-05-20,0.00381537135671683,0.00597395898033426,0.000715809874236584
2005-05-23,-0.0015687568572903,-0.000378409065180385,0.00071647297590971
2005-05-24,-0.00461426955671351,-0.00581536273195105,0.000716141425073147
2005-05-25,-0.00346187042954349,-0.00388166071880569,0.000715809874236584
2005-05-27,-0.0114134892567325,-0.0157295394710382,0.000716141425073147
2005-05-30,-0.00036720699243209,-0.00103258142233364,0.00071547826519236
2005-05-31,-0.00320136969100027,-0.0027051795651255,0.000716141425073147
2005-06-01,-0.00209661405210904,-0.00550083106265731,0.00071647297590971
2005-06-02,0.00640970876949787,0.00297752668558671,0.000716804468538612
2005-06-03,0.0180410700337075,0.0205228815653355,0.000717135961167514
2005-06-06,0.0177514131660175,0.0239076921890287,0.000717467453796417
2005-06-07,0.00552694667804987,0.00845293812298276,0.000717467453796417
2005-06-08,0.000890733743881711,0.00187229983820458,0.000717798888217658
2005-06-09,0.00722815626698914,0.00944607270512265,0.000717467453796417
2005-06-10,0.00122041296417841,-0.00124301229345525,0.000715809874236584
2005-06-13,-0.000410127187228215,-0.000421828694249449,0.000715809874236584
2005-06-14,-0.0110294534651947,-0.0151568070858807,0.000716141425073147
2005-06-15,0.00849761016993966,0.0106556422562869,0.00071647297590971
2005-06-16,0.00377985477127796,0.00306651535015234,0.000714814988896251
2005-06-17,-0.00262899769534497,-0.00413035914889337,0.000715146597940475
2005-06-20,0.00581763334180985,0.00628690665293541,0.00071547826519236
2005-06-21,-0.0122472796275154,-0.011886458542118,0.00071547826519236
2005-06-22,0.00888876595671761,0.00997346249547926,0.000714814988896251
2005-06-23,0.0109951390127474,0.0160737829852049,0.00071547826519236
2005-06-24,-0.0163671403908463,-0.0184754351148135,0.000715146597940475
2005-06-27,0.0047994278846113,0.00484163068291132,0.000714814988896251
2005-06-28,0.00617953351064848,0.00688766147615194,0.000715146597940475
2005-06-29,-0.00206638964987504,-0.00133862929247974,0.00071547826519236
2005-06-30,-0.00293783395182201,-0.00306066568892149,0.000715146597940475
2005-07-01,0.00501539529727912,0.00441652254967084,0.000715809874236584
2005-07-04,0.00419663424127426,0.00664230555455525,0.000715146597940475
2005-07-05,0.00802720936057377,0.0114738025688108,0.00071547826519236
2005-07-06,0.00359611533663862,0.0054170788427863,0.00071547826519236
2005-07-07,-0.00354673106818326,-0.00325570068437309,0.000714814988896251
2005-07-08,0.00209357709046198,0.00312628592947384,0.000714814988896251
2005-07-11,-0.00897662323264359,-0.0128097552781729,0.000714483263436705
2005-07-12,0.00030204003325407,-0.00144742722846081,0.000714483263436705
2005-07-13,-0.00344621391997879,-0.00552440011371769,0.000714483263436705
2005-07-14,-0.00926230261956518,-0.0106726736004791,0.00071415159618482
2005-07-15,0.00838805098589779,0.0122698118943283,0.000713819812517613
2005-07-18,0.000495971735771983,0.000391855757148285,0.0007131562451832
2005-07-19,0.00522319860329645,0.00660261545775076,0.0007131562451832
2005-07-20,-0.00251781477171076,-0.00430848337214929,0.000712160719558597
2005-07-21,0.00583354550395576,0.00658724006480726,0.000712492619641125
2005-07-22,0.00682000156627116,0.0094245645782014,0.0007131562451832
2005-07-25,-0.000951759943785269,0.00374084722032442,0.0007131562451832
2005-07-26,-0.00229031233442045,-0.00351301745180954,0.000712492619641125
2005-07-27,0.0108436469382696,0.00996172820846186,0.000711496861185879
2005-07-28,0.00219710357941083,-0.00147127735884478,0.000712824461515993
2005-07-29,-0.00973520584318077,-0.0107956338693953,0.000712824461515993
2005-08-01,0.00257822347416492,0.00188783518161273,0.000711496861185879
2005-08-02,0.00145911166203194,-0.000631484996297726,0.0007131562451832
2005-08-03,-0.00718107202615825,-0.00757855747692382,0.000712492619641125
2005-08-04,-0.00462177901302363,-0.0038238900524229,0.000712824461515993
2005-08-05,-0.000622535386638368,-0.00103505587885655,0.000712492619641125
2005-08-08,0.0081527388617999,0.00870438795323736,0.000711828819476068
