"Data","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10"
2003-01-02,0.0193465809306372,-0.000671049069628449,0.00335393118867255,0.0110997012899736,0.0105480964507951,-0.0019372294372294,-0.030304714199292,0.032306628805761,0.0194329190393085,0.0406819070985833
2003-01-03,0.00223152712529928,-0.00134214516061848,-0.00672413845037501,-0.00925561887530746,-0.0037696198105126,-0.00424489183332721,-0.00918856326836448,-0.0162674629869608,-0.0261187257893783,0.0138101546412679
2003-01-06,0.0194301136607349,0.00605708645173886,0.00089184060052605,0.0263650595633709,0.0325081084632362,0.0238561484016044,0.0194636704377218,0.00112183240053398,0.00729138592082879,0.00920178548551709
2003-01-07,-0.0106113687512521,-0.0141659073411693,-0.012558970094164,-0.012922725654444,-0.00229166128975988,0.0145465193774115,-0.00862628683481148,-0.0263110539701317,-0.00859627985992706,-0.015138932802131
2003-01-08,-0.0166957070217937,0.00228787134744568,-0.00648204034625699,-0.00038793998198916,-0.0106961530025821,-0.0101387639955383,-0.00967101696797612,0.00372043407020972,0.0108159292707051,0.00417405968837459
2003-01-09,0.0137653512818789,0.00322587170014521,0.0199633329806563,0.0146133719823294,0.0209202393143531,-0.000523574770480595,-0.00666430416740416,0.0184403318691813,-0.00129467938381433,0.023669740318776
2003-01-10,-0.00695998156259503,0.00197345959264039,-0.0036539146889325,0.00168037185253644,0.0185418215917881,0.0200067541744025,0.00649559331351268,0.0181938132158794,0.00196133637990781,0.00638461862866224
2003-01-13,-0.0127303128196217,-0.0156377289753807,-0.00993563918636609,-0.0228769655511289,0.0110795692210022,0.00683862312238959,-0.0191789189898822,0.00033465880729211,0.0399499300740667,-0.00361036201266207
2003-01-14,-0.00307940637308712,0.000559192854195478,-0.00227692455656503,0.00913647389605798,0.00254931642148271,-0.00550235823172429,-0.0107325303469352,-0.00139002729066084,0.00849532357542926,-0.0216996060485899
2003-01-15,-0.00463694914576607,-0.000941727800368386,-0.0033722451985585,-0.00331488381694522,-0.0227816901780881,-0.00516394824273103,-0.0141135170813222,0.00360596788159939,-0.00769872085677359,-0.00638549250389731
2003-01-16,0.000128235917755237,-0.00136671226827922,-0.0102341449962069,0.00764607687356689,0.0168871056430986,-0.00672154410365466,0.0175412978221527,0.00197086423333759,-0.0290131195755224,-0.0110878773150634
2003-01-17,-0.00308748948952364,-0.00420639397313183,-0.0041588649718769,-0.019172126732742,-0.00714450109687736,0.00555419878358943,-0.0098693151985666,-0.00053375008279366,-0.00542181489000215,-0.0186201056839213
2003-01-20,0.00276393805324937,-0.00645394213844885,0.00412249460337422,-0.00314895568257945,-0.0027773322317588,-0.0132631598087058,-0.00249178188706989,0.014184295443084,-0.0173235448799792,0.00691419666661153
2003-01-21,-0.0248009549530961,-0.0073335620603977,-0.012485781438781,-0.00321954850189798,-0.0158365108856908,-0.0138906049864914,-0.0039251788635688,0.00536028843556635,-0.0169711973873431,-0.0253805410128933
2003-01-22,-0.00660572779002899,0.00569966916973863,-0.0240095552924956,-0.00806702961097361,-0.0249736770562086,0.00569037099531533,-0.00358205887142693,-0.009625616823698,-0.0114167333066714,0.00233291626543508
2003-01-23,-0.00189638700589578,-0.00675488137556823,-0.000215289112905026,0.00454077493781702,0.0142043204806725,-0.00422370507508041,-0.00107140279178308,0.00303050171536468,-0.000750164345993065,-0.00909420757463775
2003-01-24,-0.0246777532872214,-0.0168289801233323,-0.00398626357680854,-0.0337580508722423,-0.0185921900042342,-0.0274031671139158,-0.0252932997097318,-0.00544936316742073,-0.010626387008499,-0.0382040843615026
2003-01-27,0.0117708193061588,-0.00760805452358149,-0.013846858856125,-0.0227769380022466,-0.0116994445387698,-0.0194011346265814,-0.0267566402975266,-0.0126849536455882,-0.0255382250421071,-0.0117601558261765
2003-01-28,-0.0107792941756299,0.00459106489823102,0.00454307734420523,-0.0111088411940452,-0.0152207024943141,-0.0148993966338662,0.00284117798922967,0.0163338885932995,-0.000402396642790626,-0.0105182845264747
2003-01-29,0.0219464399384859,0.00319707384021117,0.0100695807433762,0.0222294573994182,0.0263426060079446,0.0186736339089961,0.00797643811477511,0.00309367134392891,0.00649057356816463,0.0190320368904797
2003-01-30,0.00615282127522065,-0.00737413402772458,-0.00197868070158069,0.00784322918048752,0.00408992186711377,-0.00694605825764605,0.0131108859407327,0.00295587676354692,-0.0420783918330432,-0.00556220651289407
2003-01-31,0.0146260679797183,-0.00162640692009464,0.00428586991161994,0.00665027495371207,0.0113988312313311,0.0241269330968765,0.0334097240856355,0.00968849402042804,0.0124797392404348,0.0453157852939681
2003-02-03,0.00266090758811943,-0.0110803324099722,-0.00285658907573838,0.00589207940052416,0.0116627884157108,0,-0.0139664963899433,0.0228661197416651,-0.000294117647058889,-0.0376798561151079
2003-02-04,-0.00404990719516662,-0.0259453781512602,-0.0169094087029233,-0.0151504053801712,-0.0193501454898154,-0.0180006428801029,-0.00582028039222493,-0.0130424183325204,-0.033634892615475,-0.0112139052425008
2003-02-05,0.00532660499018767,0.00360664773476138,0.0110834230405898,0.0074468676151942,0.00801147322090889,0.0366612111292963,-0.0042939695200942,0.0396690132147708,-0.0360537952765494,0.0169171155845385
2003-02-06,-0.0188298409157305,-0.0129181690107216,-0.0191224560428729,-0.0113601150338208,0.00917431192660523,0.0449952636564572,-0.00587667748443121,-0.0121284835237936,-0.0292143703118831,0.129182156133829
2003-02-07,0.00320079038544807,0.00582998693695891,-0.0223101265822789,-0.0184656722250207,-0.0123072435585806,0.00921589363952258,-0.0137991882830416,0.0168047522276069,-0.0378853192354617,-0.0833744855967079
2003-02-10,0.0157248952775404,0.0279381261624709,-0.00732480983977979,-0.00306615184262327,-0.00594777534301572,0.0091317365269461,0.00469540271018176,-0.0384526688623854,-0.0252933418997057,-0.021370207416719
2003-02-11,0.00439500013946037,0.00280763231040515,0.0175928552563362,0.00502583344141327,-0.00326090031972359,0.0226969292389854,0.00776188956745649,-0.0134121293369573,-0.0235906331309628,0.011010184420589
2003-02-12,0.00617685563533898,-0.00830032633851718,0.0112534345886104,-0.00597004981493887,0.0128236972273277,0.00884827386132825,0.036618141921992,0.00111573055418757,-0.00704387990762123,-0.014520373899628
2003-02-13,-0.00234727900946408,-0.00342918946294557,-0.00907652066179843,-0.00970310122454943,-0.0200885662635405,-0.0468727534148091,-0.0351399346498081,0.00592732797051299,0.0013686743539052,-0.0385855051109679
2003-02-14,-0.00325255732154717,0.0135565290733672,0.0184024557925369,0.00259138361898037,0.00685729812443214,-0.00769346809473515,0.0154012647883799,-0.0365737416751263,-0.0239413971770592,0
2003-02-17,-0.00652369863049951,-0.0178642130958072,-0.018850181327221,0.0020169670933019,-0.00767843192955042,-0.0355731225296445,-0.0110929853181077,0.00688060132986457,0.00700164744645804,0
2003-02-18,0.0180260479719034,0.00487965086069475,0.0303473965658763,0.0267252644273517,0.0381539095734023,0.0176544766708704,0.0249715898676641,0.0154281995329428,0.0390365825948646,0.0326628352490423
2003-02-19,0.00356750823271201,-0.026904461872479,-0.0195409742378428,0.00205923211066161,0.0168757755411553,-0.00789962825278823,-0.0120886116694443,0.00523425325491367,-0.0237928621413576,-0.0371023096187738
2003-02-20,0.00601585999453058,0.0161098231099703,-0.02341030116608,0.0129880625921202,0.0175312525422353,0.00796252927400487,-0.00378680916074758,-0.0217116835545111,0.0607795698924734,0.0133898468355651
2003-02-21,-0.00748132903609933,0.00562714964920574,0.00831541148879422,0.00980287103630983,0.0807094220954869,-0.00789962825278823,-0.00429107189580524,-0.00608292599986338,-0.02872033991367,-0.0226235741444868
2003-02-24,0.00883530470390315,0.00569636198448475,-0.00593379690618989,-0.0204832327205002,-0.0466203886368122,0.0159250585480089,0.000586871594830729,-0.0114536247546877,-0.0246384248106243,0.00389029371717564
2003-02-25,-0.00108585352611534,0.00434820251571333,-0.0169319292431764,0.0118633019720715,0.0246382378312249,0.0516366989396035,-0.0118253840878915,0.0092865968654483,-0.00833704859563111,0.00959116450300335
2003-02-26,0.0167196164323289,-0.0118844012552461,-0.00163610626460808,-0.0137025870930287,-0.0252499116473976,0,-0.00871125154107943,0.0045788605523267,0.0141078091983995,-0.0210152576528163
2003-02-27,0.0106215753533629,0.0199759150640773,-0.00353641768307733,0,0.0319083228124699,-0.0252813093672365,0.0207630495170432,-0.00486906978786272,-0.013157894736842,-0.0194079592236817
2003-02-28,0.0107177491467363,0.0319699951443098,0.0179615851065766,0.00993059051441936,0.0113035610985834,0.0259370314842582,0.0180060555211028,0.00466968955749159,0,0.0199920031987206
2003-03-05,-0.00357555188729564,-2.44808878182567e-05,-0.00849082631823506,0.00978330412199102,-0.00870980206377903,0.0343742403710319,-0.0122288360109692,-0.00179032171498639,-0.0034071969018511,-0.00794131094464801
2003-03-06,0.0137505062471057,0.0299182671710594,-0.00946440783725511,0.0364464268336111,0.0226297886890878,0.00306781388020116,0.00930416849922877,0.0287938627084439,0.00804650109832217,0.0101652185943359
2003-03-07,0.00942711163993293,0.00265596049866912,0.00357763389299381,0.0084607803188097,0.0218904704670895,0.0095660207090591,-0.0204696872649032,0.0137146524349967,-0.00433748824774371,0.0157042525209883
2003-03-10,-0.0150950896569654,-0.0271201767680593,-0.0255449479585321,-0.0334563734714267,-0.0345431688627075,-0.0571580578948496,-0.0664524448243489,-0.0315697533680223,-0.0119550882472834,-0.0268190554365663
2003-03-11,0.00108023943868818,-0.0144009773411137,-0.00881259182606664,-0.0207287720261359,0.0240037562169964,0.0154601170111612,0.0116923180203263,0.00663534073536565,-0.00988853538803258,0.000923143252737013
2003-03-12,-0.00642370997290442,0.0253811257419252,-0.00559389911371211,0.0318317231751604,0.023993663016544,0.00794721461686909,0.0280315208027657,0.00222523611798064,0.0193354190256569,0.0199207350119359
2003-03-13,0.0211318677725609,0.0359666853627996,0.0290976437608996,0.0483173759867432,0.0176668311911361,-0.00531295768527795,0.024401940311918,0.0386598430939269,0.00185032410471342,0.0204736982032712
2003-03-14,0.00732817817516285,0.00692447783878802,0.00541687989537798,0.0117070357307558,-0.00366094713279996,-0.0111493647132465,-0.0267765845390763,0.00890478267632844,0.0155397204139007,-0.0343305739448909
2003-03-17,0.00321891130424001,0.00277046833208683,0.0206785808698893,0.0170415314508039,-0.00543901664310442,0.0191304036598363,0.0115300789584014,-0.000187118379675888,-0.0140981234747487,-0.00799614845583063
2003-03-18,0.00936858593536893,0.017212969020844,0.0284057830210382,0.0263614344255723,0.0338872450529195,0.0151898768653294,0.0065764540954194,0.0210998685362129,0.0181888403373658,0.0417334580606898
2003-03-19,-0.0135678178525387,-0.00524212466009477,0.0041599105315171,-0.0459095433141998,-0.00904127347521,-0.0260062713143637,-0.0313407469225899,-0.00433705006389062,0.000390867190102062,0.00295792840152997
2003-03-20,0.01437707052412,-0.00530596945332129,0.0146056141484829,0.0184062775100338,0.00417064456087979,0.01381472451637,0.00814796116497618,0.0153202962533614,-0.00241836096567272,-0.01347770531529
2003-03-21,0.024834871418399,0.0247205967710458,0.0264165357272645,0.0154315678666328,0.0179111352214136,0.00716908110117664,0.0376514388651423,0.0132475518848159,0.0070182278382982,0.0335362411858315
2003-03-24,-0.0109537764884524,-0.0296481766504868,-0.0339395403547572,-0.0335258259261233,-0.0221019368114487,-0.0293962700963299,-0.0303059091704198,-0.0322592146768754,0.0170820594891383,-0.0109977832692225
