"Data","Long","LS","Short"
2003-05-15,-0.00299036662671626,0.0353002465248007,-0.0382906131515169
2003-05-16,-0.00139884975436833,-0.0134446387936261,0.0120457890392578
2003-05-19,-0.00767928682041885,0.0289926886062312,-0.03667197542665
2003-05-20,0.00433644184059645,-0.00065230924056614,0.00498875108116259
2003-05-21,0.00570262555296419,-0.0209399679982269,0.0266425935511911
2003-05-22,-0.00020656061584623,-0.00388317179216624,0.00367661117632001
2003-05-23,-0.00242835337363523,-0.00198447452173023,-0.000443878851905
2003-05-26,-0.00376781982490226,0.0244497808870193,-0.0282176007119216
2003-05-27,0.00780323377251668,-0.0167156053361188,0.0245188391086355
2003-05-28,0.00557782163146414,0.00471592543825761,0.000861896193206535
2003-05-29,0.00298333504254589,-0.014903654506758,0.0178869895493039
2003-05-30,0.0130880107214733,0.00741432995285396,0.00567368076861929
2003-06-02,-0.00157509595933925,0.00749410621319424,-0.00906920217253349
2003-06-03,0.00310710841209039,-0.0101335791791017,0.0132406875911921
2003-06-04,0.0121277255589185,-0.0120001978434749,0.0241279234023934
2003-06-05,0.00055624323442971,0.00276634339978588,-0.00221010016535617
2003-06-06,0.0138096567903914,0.00529280276110389,0.00851685402928748
2003-06-09,0.00124710918737736,-0.00224484891209586,0.00349195809947322
2003-06-10,-0.00213618743418298,-0.000938793097505775,-0.0011973943366772
2003-06-11,0.00163630464705822,0.0066030012661431,-0.00496669661908489
2003-06-12,0.00707114776689721,0.00350401435617065,0.00356713341072656
2003-06-13,-0.0028498980942635,0.00625464560477762,-0.00910454369904112
2003-06-16,0.0112559359443192,0.00776352403473779,0.00349241190958138
2003-06-17,-0.00337932927149143,0.00683393918088804,-0.0102132684523795
2003-06-18,-0.00815260852677602,0.0189939000693408,-0.0271465085961168
2003-06-20,-0.0131082981628309,0.00871186678201019,-0.0218201649448411
2003-06-23,-0.00624741087715752,0.000994515327477297,-0.00724192620463482
2003-06-24,0.0115998828744059,-0.00127000709246206,0.012869889966868
2003-06-25,-0.000851381644514704,0.00538329650960456,-0.00623467815411927
2003-06-26,0.0059625338274103,0.00599056717270519,-2.80333452948867e-05
2003-06-27,0.00378302840214051,0.0146896140208806,-0.0109065856187401
2003-06-30,0.00123991137988733,-0.000942324485097457,0.00218223586498478
2003-07-01,0.00632271819721253,-0.0187106390706859,0.0250333572678985
2003-07-02,0.000671807699672122,-0.00384721420764134,0.00451902190731346
2003-07-03,7.27291636632987e-05,0.0111670291270162,-0.0110942999633529
2003-07-04,0.0116807942931012,-0.000624171539249874,0.0123049658323511
2003-07-07,0.00995418469284082,0.00740546368403905,0.00254872100880177
2003-07-08,0.00343502509984406,-0.0183022452686283,0.0217372703684724
2003-07-10,0.00331331736882379,0.0142978320079565,-0.0109845146391327
2003-07-11,-0.00292165125335442,0.0112849361975929,-0.0142065874509473
2003-07-14,0.00667227847342144,-0.00542130049518552,0.012093578968607
2003-07-15,0.00101670816945609,0.00567241806688656,-0.00465570989743047
2003-07-16,-0.0079404946466447,-0.00331644935645181,-0.00462404529019289
2003-07-17,0.00144429815744496,-0.0133094386055894,0.0147537367630344
2003-07-18,0.00202178750951165,0.000764929015538929,0.00125685849397272
2003-07-21,-0.0008428898276307,0.0121410181624173,-0.012983907990048
2003-07-22,0.00479689001229588,-0.00465698399153935,0.00945387400383524
2003-07-23,-0.0021496075411056,-0.0019297235682143,-0.000219883972891299
2003-07-24,0.00338447211586934,0.0100588859728348,-0.00667441385696543
2003-07-25,0.0088258785873454,0.00941273570802081,-0.00058685712067541
2003-07-28,0.00235242001120484,0.0148962705811208,-0.0125438505699159
2003-07-29,0.00252777651697911,0.00967487590304605,-0.00714709938606695
2003-07-30,-0.00108722833429808,0.0125511303237085,-0.0136383586580066
2003-07-31,0.00599878430967249,0.00561721394942283,0.000381570360249661
2003-08-01,-0.00846085904345828,0.0244034856007801,-0.0328643446442384
2003-08-04,-0.00509806115615219,0.00463405351644097,-0.00973211467259316
2003-08-05,0.00468964193002641,-0.0006493585980345,0.00533900052806091
2003-08-06,-0.00780029085252076,0.0127808567868003,-0.0205811476393211
2003-08-07,0.0147543143160047,-0.0172223443291495,0.0319766586451542
2003-08-08,0.00712962026693287,0.000920757313581211,0.00620886295335166
2003-08-11,0.00766036593390518,-0.0010364218551886,0.00869678778909377
2003-08-12,0.00268129746717349,0.0103757493334048,-0.0076944518662313
2003-08-13,0.0105840010925569,-0.00800656373766229,0.0185905648302191
2003-08-14,0.00921034672895105,0.00106819917730583,0.00814214755164522
2003-08-15,0.00662636011752804,-0.00339306852291488,0.0100194286404429
2003-08-18,0.00894668628841866,-0.00766337615229995,0.0166100624407186
2003-08-19,0.00250398965380816,-0.00256975508529633,0.00507374473910449
2003-08-20,0.0110270264564476,-0.0143354911602378,0.0253625176166854
2003-08-21,0.0166426290441333,0.00763370732749546,0.00900892171663781
2003-08-22,-0.000945566211965287,-0.00196771520822625,0.00102214899626096
2003-08-25,0.00425847653546696,0.00370586209170121,0.000552614443765753
2003-08-26,0.0222081265475806,-0.00657976826353024,0.0287878948111109
2003-08-27,0.00951634061249518,-0.00114315741919047,0.0106594980316856
2003-08-28,-0.00381729233989647,0.000562307842809973,-0.00437960018270644
2003-08-29,0.00992137854585162,0.00786691710143406,0.00205446144441757
2003-09-01,0.0157812688928751,-0.00330770871370811,0.0190889776065832
2003-09-02,0.0107880083356098,0.0016011712019568,0.00918683713365298
2003-09-03,0.0118248704383861,-0.00151332893207945,0.0133381993704655
2003-09-04,0.00424269164455837,0.000327474095903835,0.00391521754865454
2003-09-05,0.0122227998361031,-0.00707567432471778,0.0192984741608209
2003-09-08,0.00651060218822619,-0.011190172218644,0.0177007744068702
2003-09-09,-0.0208608865328359,-0.0141252406931074,-0.00673564583972852
2003-09-10,6.86077844926913e-05,-0.0328582468373961,0.0329268546218888
2003-09-11,0.00424214034208314,-0.0201564408100401,0.0243985811521232
2003-09-12,0.00493934243202609,-0.0112969477890883,0.0162362902211144
2003-09-15,-0.00216197691725484,-0.00973712325541276,0.00757514633815792
2003-09-16,0.00335601336058144,0.00958406132898471,-0.00622804796840326
2003-09-17,0.00721127726370607,-0.0132530937059403,0.0204643709696464
2003-09-18,0.0209645768859612,-0.000684139595707345,0.0216487164816686
2003-09-19,-0.00634961669830003,-0.00068193084635626,-0.00566768585194377
2003-09-22,-0.0104758126754727,0.00775284534661036,-0.0182286580220831
2003-09-23,-0.00629129905319714,-0.00650013973435914,0.000208840681162004
2003-09-24,-0.0152209141189861,0.00248806944879232,-0.0177089835677784
2003-09-25,-0.00747662260839299,0.00615339050833197,-0.013630013116725
2003-09-26,-0.00364596050575117,-0.00733274865002997,0.00368678814427881
2003-09-29,0.0116002723889048,-0.00296192134957907,0.0145621937384839
2003-09-30,0.00234594951015987,0.00418613528653244,-0.00184018577637257
2003-10-01,0.0297999543424325,-0.00283015719581714,0.0326301115382497
2003-10-02,0.0116219499894379,-0.0070875214949051,0.018709471484343
2003-10-03,0.0053282304008373,0.00103442694974309,0.0042938034510942
2003-10-06,0.0028757997721065,-0.0149955669117841,0.0178713666838906
2003-10-07,0.0050507323323099,-0.00541211702129174,0.0104628493536016
2003-10-08,0.00875834564473466,-0.00434488788032383,0.0131032335250585
2003-10-09,-0.00949010344418144,0.00119693341897853,-0.01068703686316
2003-10-10,-0.00717752320970344,-0.00704915459689592,-0.000128368612807517
2003-10-13,0.0138684947236709,-0.00576997011473357,0.0196384648384045
2003-10-14,-0.00227929306250252,-0.0145718657696389,0.0122925727071364
2003-10-15,-0.00707411366647392,0.00319611430130318,-0.0102702279677771
2003-10-16,-2.33410570209536e-05,-0.00424532660574783,0.00422198554872688
2003-10-17,-0.00558669899962339,0.00297719327285517,-0.00856389227247856
2003-10-20,0.0129635570745452,-0.0210396220097895,0.0340031790843347
2003-10-21,-0.00338479726854723,-0.00913441690648598,0.00574961963793874
2003-10-22,-0.00932965583783341,-0.00733362046465214,-0.00199603537318127
2003-10-23,-0.0160003111210468,0.0145965956640561,-0.030596906785103
2003-10-24,0.00639636291293288,-0.00435830534288284,0.0107546682558157
2003-10-27,-0.0025228962346765,0.00160773117849267,-0.00413062741316916
2003-10-28,0.00437052205560362,-0.0222193829054291,0.0265899049610328
2003-10-29,-0.00592130450154682,0.00593184164249261,-0.0118531461440394
2003-10-30,0.0101864802905833,0.00289623150800011,0.00729024878258322
2003-10-31,-0.000351336629735965,0.00311982838389258,-0.00347116501362854
2003-11-03,0.0121056762949499,-0.0128365081068269,0.0249421844017768
2003-11-04,0.00233240508473243,-0.00786566512420506,0.0101980702089375
2003-11-05,-0.00831435844749728,-0.00605088167169299,-0.0022634767758043
2003-11-06,0.00075475143684689,-0.0251840774049756,0.0259388288418225
2003-11-07,0.00434075340978812,-0.00880650666385607,0.0131472600736442
2003-11-10,-0.00766927851487753,-0.0169129596219562,0.00924368110707863
2003-11-11,5.12965752619277e-05,0.0122391953446824,-0.0121878987694205
2003-11-12,0.00964162618818731,-0.00960715417107272,0.01924878035926
2003-11-13,0.0029413067320132,0.00368163387616194,-0.000740327144148734
2003-11-14,0.00986002391825558,0.004234171660638,0.00562585225761758
2003-11-17,-0.0105987586449848,-0.00158466469541874,-0.00901409394956609
2003-11-18,0.00466686453462684,-0.00725596231976655,0.0119228268543934
2003-11-19,-0.000900873045499351,-0.00227463782895532,0.00137376478345597
2003-11-20,0.0109489096870798,-0.0154462562462621,0.0263951659333419
2003-11-21,0.00133982512432773,-0.0204695005055087,0.0218093256298364
2003-11-24,0.010067395231991,-0.0150580952933157,0.0251254905253067
2003-11-25,0.0061412804289156,0.00690072872734127,-0.000759448298425669
2003-11-26,-0.000376156595745747,0.0122116516514885,-0.0125878082472343
2003-11-27,0.010778470912375,-0.00182514499020781,0.0126036159025829
2003-11-28,0.0129577237549068,0.00565427213100156,0.00730345162390522
2003-12-01,0.0154008364427038,0.00521608149438824,0.0101847549483156
2003-12-02,0.0061015182132238,0.00556984191677778,0.000531676296446015
2003-12-03,0.00968514111780494,-0.00143980757486739,0.0111249486926723
2003-12-04,-0.000273268898360768,-0.00272322533983915,0.00244995644147838
2003-12-05,0.0109868176790866,-0.0237450866439055,0.0347319043229921
2003-12-08,0.00139972276353162,-0.0093173634489121,0.0107170862124437
2003-12-09,0.0115773857410204,-0.0186722398762256,0.030249625617246
2003-12-10,-0.00917816891287959,0.0130383734165396,-0.0222165423294192
2003-12-11,0.00899771894110124,-0.00582135497360436,0.0148190739147056
2003-12-12,-0.000656051313531747,0.0175516338568641,-0.0182076851703958
2003-12-15,-0.003113484876623,0.0214468293182921,-0.0245603141949151
2003-12-16,-0.00291442062163882,-0.00187292332709421,-0.00104149729454461
2003-12-17,0.018254770987153,-0.0121284349374999,0.0303832059246529
2003-12-18,0.020877819706032,0.0120912885145408,0.0087865311914912
2003-12-19,0.00751820597746677,0.0192748918688445,-0.0117566858913777
2003-12-22,0.0188101045208606,0.0173169598954108,0.0014931446254498
2003-12-23,0.00795537235798283,0.00202866306801552,0.0059267092899673
2003-12-26,0.000269128756398729,-0.00403536255271209,0.00430449130911081
2003-12-29,0.0077750511777559,0.00296671898693535,0.00480833219082055
2003-12-30,0.00778539154526126,0.000203966175276848,0.00758142536998441
2004-01-02,0.0141238755201645,0.00379245939506245,0.010331416125102
2004-01-05,0.0399416727369444,0.00137698881128312,0.0385646839256613
2004-01-06,0.00439430527438178,0.0155783571856041,-0.0111840519112223
2004-01-07,-0.000553694812008065,0.00712689507340314,-0.0076805898854112
2004-01-08,0.00296167129740721,-0.0340073371334002,0.0369690084308074
2004-01-09,0.00528788295624438,0.00564018313302961,-0.000352300176785225
2004-01-12,0.0122816220166948,-0.0238991828681119,0.0361808048848067
2004-01-13,-0.00641405498202974,0.00353546181827635,-0.00994951680030609
2004-01-14,-0.0134830343827727,0.00784494153102355,-0.0213279759137962
2004-01-15,-0.0106941441076311,-0.0148583518747811,0.00416420776714999
2004-01-16,0.00485942696111752,0.00698758506972663,-0.00212815810860911
2004-01-19,0.00570740374060885,0.00126318655299329,0.00444421718761556
2004-01-20,0.00973216725021819,0.0108434262479068,-0.0011112589976886
2004-01-21,-0.00976407328594486,-0.00202783158554842,-0.00773624170039644
2004-01-22,-0.00576892236375637,0.0162269536032339,-0.0219958759669903
2004-01-23,0.0177931687899775,-0.010643677949961,0.0284368467399385
2004-01-26,0.0191056007475792,-0.0117721917630054,0.0308777925105845
2004-01-27,-0.00144060678031122,0.0134991469986959,-0.0149397537790071
2004-01-28,-0.0109064406854513,-0.00173608009285309,-0.00917036059259824
2004-01-29,-0.0494565023642707,0.0174003648570774,-0.0668568672213481
2004-01-30,-0.0149399882554523,0.014484624942247,-0.0294246131976993
2004-02-02,-0.00394111364377037,0.0151340177243272,-0.0190751313680976
2004-02-03,0.0194439184644875,-0.00330715964192341,0.0227510781064109
2004-02-04,-0.014066347283102,0.0146142765965063,-0.0286806238796082
2004-02-05,-0.0119692488434536,0.014209988455249,-0.0261792372987026
2004-02-06,0.0168796278098979,-0.0167070238249298,0.0335866516348278
2004-02-09,0.00225676645517847,-0.00116836919017693,0.0034251356453554
2004-02-10,0.00594121754162269,0.00530890053752064,0.000632317004102045
2004-02-11,0.0270525045719807,-0.0131471222749386,0.0401996268469194
2004-02-12,-0.000174124486120752,-0.00299174438953742,0.00281761990341667
2004-02-13,-0.0117358734459845,0.0165384096980097,-0.0282742831439942
2004-02-16,-0.0144559024407236,0.00143510253112578,-0.0158910049718494
2004-02-17,0.0142642972018221,0.0150560438509287,-0.000791746649106639
2004-02-18,0.00294075321075682,0.0252380167287996,-0.0222972635180427
2004-02-19,-0.0317998834383962,0.0187314693192243,-0.0505313527576206
2004-02-20,0.00493899155202637,-0.0145146315561646,0.019453623108191
2004-02-25,0.0121537251912864,0.00474285922425799,0.00741086596702845
2004-02-26,-0.00449995529135372,0.00313159106250094,-0.00763154635385466
2004-02-27,0.0161286768856965,-0.00182096949398258,0.0179496463796791
2004-03-01,0.0297093494852236,0.0013170506707767,0.0283922988144469
2004-03-02,0.000233325340840862,0.00305373288299404,-0.00282040754215318
2004-03-03,0.00311135107857541,-0.0112448431006213,0.0143561941791968
2004-03-04,-0.00159730809052738,-0.00546425052250843,0.00386694243198105
2004-03-05,0.00703852015015705,-0.0205925289446305,0.0276310490947875
2004-03-08,0.00281647174107813,-0.0111855899394606,0.0140020616805387
2004-03-09,-0.0101699194961112,0.0032556914967995,-0.0134256109929107
2004-03-10,-0.0283420517167441,0.00594885882159812,-0.0342909105383422
2004-03-11,-0.0231791419190394,0.0158749627942925,-0.0390541047133318
2004-03-12,0.0233631769679064,-0.0280687773249402,0.0514319542928465
2004-03-15,-0.0130275225247775,0.0142738869543262,-0.0273014094791036
2004-03-16,0.00532140966314287,-0.0125626740447311,0.017884083707874
2004-03-17,0.0144147520460796,0.00204737216077899,0.0123673798853006
2004-03-18,0.00758171888996806,-0.018890363490206,0.0264720823801741
2004-03-19,0.000156297580524489,-0.00514308930590435,0.00529938688642884
2004-03-22,-0.0160143075531082,0.00999517879918799,-0.0260094863522962
2004-03-23,-0.00609536399139221,0.0203182791192653,-0.0264136431106575
2004-03-24,-0.00563697025677001,-0.0104679848059273,0.00483101454915724
2004-03-25,-0.0040052830334546,-0.000626354940746143,-0.00337892809270846
2004-03-26,0.0181275113926898,-0.00626999684871099,0.0243975082414007
2004-03-29,0.00176610180778614,0.0036052080966561,-0.00183910628886996
2004-03-30,0.0125859791120055,-0.0124223968970436,0.0250083760090491
2004-03-31,0.00525892309849274,0.00101473377792516,0.00424418932056758
2004-04-01,0.00813052373208012,-0.00995970276197666,0.0180902264940568
2004-04-02,0.00862181792788208,0.00309143883593888,0.0055303790919432
2004-04-05,0.000103659417025614,-0.00940552450284016,0.00950918391986577
2004-04-06,0.000524806138951117,0.00140808368162992,-0.000883277542678806
2004-04-07,-0.0150756853767112,0.00372484619735969,-0.0188005315740709
2004-04-08,0.0022892559695904,-0.0124024077320906,0.014691663701681
2004-04-12,0.000865330182683532,-0.0136026889253764,0.0144680191080599
2004-04-13,-0.00679905923368207,0.00670442489691025,-0.0135034841305923
2004-04-14,-0.00454602394820869,0.00350117361301727,-0.00804719756122596
2004-04-15,-0.0114414392021261,0.015195907762609,-0.0266373469647352
2004-04-16,0.000686375319719934,-0.00371972858899161,0.00440610390871155
2004-04-19,-0.00605389005742596,0.0060948274545537,-0.0121487175119797
2004-04-20,-0.01195419987374,0.0191110133956048,-0.0310652132693449
2004-04-22,-0.00642311462090928,-0.0164632965243148,0.0100401819034055
2004-04-23,0.00534390179022282,-0.0193775355611074,0.0247214373513303
2004-04-26,-0.0142673479232355,-0.00305294913716658,-0.0112143987860689
2004-04-27,0.00377492788930867,0.00410344472428981,-0.000328516834981141
2004-04-28,-0.0257608905885778,0.0117804544791156,-0.0375413450676934
2004-04-29,-0.0255736723320863,-0.00577963119056901,-0.0197940411415173
2004-04-30,-0.0100615228440802,-0.00294911078848337,-0.00711241205559687
2004-05-03,0.00303687102910377,0.00766292425320936,-0.00462605322410559
2004-05-04,0.0146698887823251,0.00981681934396206,0.00485306943836306
2004-05-05,0.00141949646913542,-0.00157704095537103,0.00299653742450645
2004-05-06,-0.024649620449529,0.00487438397836748,-0.0295240044278965
2004-05-07,-0.0152267191642763,0.0160771337762544,-0.0313038529405307
2004-05-10,-0.0422713434910138,0.0185429933420194,-0.0608143368330332
2004-05-11,0.0355067998826757,-0.00944661364024713,0.0449534135229228
2004-05-12,-0.00173234914527942,0.0105493371939337,-0.0122816863392131
2004-05-13,0.00653890132587431,0.00687876977326862,-0.000339868447394309
2004-05-14,0.000574698665543272,-0.0290254538886558,0.0296001525541991
2004-05-17,-0.0155820139731291,0.00593517373154229,-0.0215171877046714
2004-05-18,0.0194845556377004,0.00472039308808037,0.01476416254962
2004-05-19,0.0146049816888745,0.0261250228301889,-0.0115200411413144
2004-05-20,-0.00733704590644713,0.0191904852313407,-0.0265275311377878
2004-05-21,0.000447472635296764,-0.00352920970222326,0.00397668233752002
2004-05-24,0.01258731968461,-0.00356167144757102,0.016148991132181
2004-05-25,0.00414099787014699,-0.00461317992380472,0.00875417779395171
2004-05-26,0.010705665560514,0.00691853432607048,0.00378713123444352
2004-05-27,0.0172185228798412,-0.020812080799653,0.0380306036794942
2004-05-28,-0.00125646844444893,-0.00187273743017857,0.00061626898572964
2004-05-31,0.00197615783161131,0.0133295984556174,-0.0113534406240061
2004-06-01,0.00516297131930799,0.0124592505856164,-0.00729627926630838
2004-06-02,0.00725687674743725,-0.0101461649514161,0.0174030416988533
2004-06-03,-0.0048978572356293,0.0055287884687365,-0.0104266457043658
2004-06-04,0.0119470469603995,-0.0153287647468054,0.0272758117072049
2004-06-07,0.0214076662870271,-0.00257800671121222,0.0239856729982393
2004-06-08,-0.00482386798043577,0.00224663176559481,-0.00707049974603058
2004-06-09,-0.0134162932670442,-0.000619612558536931,-0.0127966807085073
2004-06-11,0.00372201613073186,0.00447084488202354,-0.000748828751291675
2004-06-14,-0.0111910087194927,0.00312183566864632,-0.0143128443881391
2004-06-15,0.0139622732106603,-0.0162738613884652,0.0302361345991256
2004-06-16,0.00421210317120702,-0.0313468189289536,0.0355589221001607
2004-06-17,-0.00241451122785308,0.0139320587148768,-0.0163465699427299
2004-06-18,-0.000494024186799003,-0.00625105339574517,0.00575702920894616
2004-06-21,-0.000219877122828116,0.00218114820770932,-0.00240102533053743
2004-06-22,-0.00549227270689656,0.000289556316014905,-0.00578182902291147
2004-06-23,0.0146717268408647,-0.0180922727231532,0.0327639995640179
2004-06-24,-0.00220283430234103,0.00164526811623322,-0.00384810241857425
2004-06-25,0.00313049290831469,0.0107415688662724,-0.00761107595795774
2004-06-28,-0.00456569371124016,0.0181859443976252,-0.0227516381088654
2004-06-29,0.0133423086913864,-0.00425434489242371,0.0175966535838101
2004-06-30,0.0133862527391495,0.00156487722197185,0.0118213755171777
2004-07-01,0.00923694688857157,0.0182795340371187,-0.00904258714854711
2004-07-02,0.010223571911459,-0.00292399632330098,0.0131475682347599
2004-07-05,1.12065933937089e-05,-0.00587379927584664,0.00588500586924035
2004-07-06,-0.013559415582402,0.00593377867184242,-0.0194931942542445
2004-07-07,0.00116603905976587,-0.00700351199119154,0.0081695510509574
2004-07-08,-0.00189417853825447,0.0100055563032466,-0.0118997348415011
2004-07-12,0.0155686360040583,-0.0148078200263331,0.0303764560303914
2004-07-13,0.00263859656404497,-0.00487937489247381,0.00751797145651878
2004-07-14,0.000750549574688897,-0.00236789001151361,0.0031184395862025
2004-07-15,0.0143724198240105,-0.00728550242949022,0.0216579222535007
2004-07-16,0.0115218587450712,-0.00850660681426985,0.020028465559341
2004-07-19,-0.00926952544458726,0.00109011777756729,-0.0103596432221545
2004-07-20,0.00350084932378247,-0.0167880427718361,0.0202888920956186
2004-07-21,-0.0140687600750548,0.00886532305595633,-0.0229340831310111
2004-07-22,-0.011114159821715,-0.0291695436334933,0.0180553838117783
2004-07-23,0.000761263331083617,0.0136622990348467,-0.0129010357037631
2004-07-26,-0.00261969064365364,0.0161054836287298,-0.0187251742723834
2004-07-27,0.0171116514010621,0.00397957642706515,0.0131320749739969
2004-07-28,0.00944051113413269,-0.00399703560602016,0.0134375467401529
2004-07-29,0.000751918710881982,0.00102099792977273,-0.000269079218890744
2004-07-30,0.00216918898480722,-0.00217991516060301,0.00434910414541023
2004-08-02,0.00369025217334285,-0.00668403976374865,0.0103742919370915
