"Data","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10"
2003-01-02,0.00514731681745206,-0.00398472169981678,0.0179182306935282,-0.00301087088379437,-0.0057885985297137,0.0082620917392735,0.0014581454376732,0.0364802041277772,0.0205252899276771,0.0422311215855138
2003-01-03,-0.00505807596654129,0.00138996780453948,-0.00721097797248749,0.00404436594833801,-5.34617941856386e-05,-0.00853855597823372,-0.00164351649291994,-0.0112517581515366,0.00649510652282248,0.00602029172497609
2003-01-06,0.00396757720640561,0.00908443629498046,0.0164710493906202,0.0101877444157981,0.0231747184425237,0.037092324821149,0.0245942008123674,0.0285846880038019,0.0442526482503658,0.0707024936679632
2003-01-07,-0.0127200622901825,-0.00544451178841376,-0.0169787000725375,-0.0157150731882846,-0.012132671287112,0.00306533715659119,-9.00072027687493e-05,-0.00925729914077233,0.00933887519352128,-0.01825568649659
2003-01-08,-0.00682454410071553,-0.0092245858462835,-0.00313850512370561,-0.00263289307168812,-0.00473530003627298,-0.00507923389077536,-0.00322798514413292,-0.0105054289033601,-0.00936837551245517,0.00687818283790032
2003-01-09,0.00363484656574986,0.00880113166495078,0.00997105913867191,-0.000156309469760973,0.00605582219668643,-0.0083448782869795,0.012583881843421,0.0124718130834445,0.015216983405915,0.00223234113877324
2003-01-10,-0.00339451752889552,0.00394956781918343,0.00604140336343328,0.00652911620385699,0.0195325003648834,0.0166408416971811,0.0288397403968284,0.0272717958961657,0.0330749628900486,0.0263643854454878
2003-01-13,-0.0125392120834672,0.00577631926980793,-0.00366345641811927,-0.0133669087209576,-0.00731106668435177,-0.00773639713593866,0.00251544074645071,-0.0306945770056009,-0.024000804957268,2.0749266135045e-05
2003-01-14,-0.0030615804943197,0.00109071943688721,8.107060246898e-06,-0.0050403982424797,0.00385763348248624,0.0056647468691553,0.00129168658948187,0.0113132404652594,0.00162805293974144,0.0191903766797581
2003-01-15,0.0014402636024673,-0.000998310570573868,0.000232162295607408,-0.0064060380568578,-0.00963685276690707,-0.00361447406230497,-0.0193009481490984,-0.0179268834978649,-0.0192232981900626,-0.0225913003188162
2003-01-16,-0.000234107465409861,0.0246799294380469,0.000975161363967247,0.0091594701923885,0.00460646281642818,-0.00319601309887263,-0.00302001175414324,-0.015026927282795,0.0164800704868269,0.00725773961728549
2003-01-17,-0.00124458281230244,-0.0151656754019063,-0.00790879314401416,-0.00842272969417102,-0.0151313758789653,-0.0184714181506656,-0.0093878130557391,-0.036566393035432,-0.0281547143001581,-0.024048661369751
2003-01-20,0.00290412137983442,0.0029154055057472,0.00567617673674214,-0.00965399282712687,-0.00961919047227955,-0.00368558405556396,-0.0115645582199899,2.58385780820269e-05,0.00946538008926368,-0.00416604702463086
2003-01-21,-0.0140406618761686,-0.00915126683824397,-0.00257002870962486,-0.00357185725339926,-0.0122485089257856,-0.0275385833683099,-0.0137518262090297,-0.0305323331480707,-0.0220763183293288,-0.026440015901558
2003-01-22,-0.00376175549657709,-0.00561480738739673,-0.00735440252648234,-0.0100330512445769,-0.0208894417108328,-0.0093251276983628,-0.00905241665763801,-0.0339528281724899,-0.0218430287634744,-0.0285098194727225
