"Data","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10"
2003-01-02,0.00603922481234198,0.0167416506113285,0.0404143191507922,0.007701624315541,0.00319201557657878,0.00921738820465778,0.0179083888562572,-0.00135576065107801,0.0100641838012312,0.0165286609719637
2003-01-03,-0.0143728071089161,-0.0203612803958736,0.00432427492473852,0.00111194783648316,0.0012414111609198,-0.00124800331379649,0.00983336223661113,-0.00260368950315704,-0.0101865516037937,-0.00197552504309173
2003-01-06,0.0333121877833666,0.0194382087444431,0.056599119466421,0.0189309155543005,0.0205776063136924,0.0361822303505854,0.0507246533101517,-0.00223381011209522,0.0092622699390712,0.0364009939952477
2003-01-07,-0.00102588963354755,0.00418019907119249,-0.00297581441303008,-0.00751235439818077,-0.0115808077239208,-0.00151365547004667,-0.0200801347472677,-0.0175745503481761,-0.015957936864985,-0.0041286061812198
2003-01-08,0.00275580833803013,-0.00794205015282867,-0.0115419633368922,-0.0144411392061561,-0.00909684507097497,-0.0147269520479983,-0.00688633546215012,-0.000207820512027168,0.00214971170840328,0.00182626203274361
2003-01-09,-0.010434633133986,0.0130144512528225,-0.00501615905836739,-0.00164830897552748,0.00808446780430372,0.00670809003944695,0.00810722130438069,0.00827044972318691,0.0115422240042724,0.0172278759623672
2003-01-10,0.013967536330221,0.0280718339637789,0.0419512929821904,0.00257239951996557,0.0156978438322111,0.0289555319177475,0.0272699955748004,-0.00676666479692856,0.00202455463521778,0.0221352428615929
2003-01-13,-0.0105703386107163,-0.00613703839624036,-0.0142658833221807,-0.00798540689573768,-0.0122304202857658,-0.00761326670204066,-0.0149583950312182,0.00406919444482456,-0.00329669282419209,-0.00631522364715842
2003-01-14,0.00287760373433588,-0.00337841654269944,0.0280538517377842,-0.0025684135659868,0.000122263791436428,0.00687545433051762,0.00237504215134376,0.0015356217866358,-0.00111073473869705,-0.00627910945675247
2003-01-15,-0.00975047219887393,-0.023677308999357,-0.0240624600714685,-0.00486025193647011,-0.0111105280809964,-0.00380982165482324,-0.027937118972832,0.0081639695558664,-0.00126026887274167,-0.00578084949427171
2003-01-16,-0.00282661644978954,-0.0085305746562705,-0.00265252802186533,0.0025331405152571,0.00978405763746193,0.00241707935572122,-0.00520424351360593,0.0248989832725199,-0.000120049449157444,0.0171743261981754
2003-01-17,-0.00798649012784636,-0.00609542807823227,-0.0194701469550861,-0.00607394165303754,-0.0184201131587646,-0.0269688784147533,-0.0249281765235924,-0.00836589531377496,-0.0039591694877128,-0.037230843133584
2003-01-20,-0.00262190248378613,-0.013674815071368,-0.0149059705826303,0.00247847047264571,-0.00427378644601994,-0.00166566227780895,0.0139310148550964,0.00946850967848367,-0.00225061336975307,0.00732869686516602
2003-01-21,-0.0157700684032644,-0.0225431299596116,-0.0425898941607628,-0.0170657289391576,-0.00806879355960122,-0.0392350570387061,-0.0109487665529876,-0.00615934402208285,0.00340992209778523,-0.00583178531440243
2003-01-22,-0.00443100833275656,-0.00450814379006825,-0.0325528200406275,-0.00570374347088742,-0.0165592543001878,-0.0237591751443258,-0.018343957542363,0.00444312855184514,-0.0100919159518439,-0.0347756919314564
2003-01-23,0.00244821415962648,0.021586890851051,0.0109112416782993,-0.00829193402786299,-0.000232540968984285,0.00620059892040858,-0.00886181401980524,-0.0111017760759987,-0.00242691411397078,-0.00935157799439335
2003-01-24,-0.0202734598148671,-0.033483407972009,-0.0448833819996968,-0.0178655036024666,-0.0225196154223161,-0.036330447727335,-0.0371810788286108,0.00362759736895435,-0.0241128082596331,-0.0317930360573251
2003-01-27,-0.0341244826037149,-0.0245255809824556,-0.0536386736395533,-0.0252177279406027,-0.0224658541928243,-0.0115433927655915,-0.0261154749582307,-0.0125650746888265,-0.00477649602684349,-0.0105366370092218
2003-01-28,-0.000492198173183689,-0.0168191727192228,-0.00558594179939131,0.00187470571450943,0.00197565948020229,-0.0115464023423489,0.00703746938653449,-0.00243421574785629,-0.0102398153845905,0.0105416306852049
2003-01-29,0.0137508215553415,0.031265317073105,0.0396045891903456,0.0098025219728306,0.0230090053184342,0.0285064228053944,0.0248073214300899,0.00131605297181392,0.0188603330932287,0.0154620625407913
2003-01-30,-0.00741398188964226,-0.0233289989077237,-0.00647691084340285,0.00214974157229353,-0.00655236977781026,-0.0247039997558921,-0.00191054778422661,0.00454297213700983,0.00580248700605823,-0.0170348994598409
2003-01-31,0.0219901877597248,0.0208665110345334,0.0142792276682591,0.0189877943719776,0.0308553210619045,0.0109262242515973,0.0226495046458777,0.0110742608533909,-0.00217405891937605,0.00677723271072117
2003-02-03,-0.0250124956348525,-0.00560747663551386,-0.0173868882733149,-0.00314603453321638,-0.00679695715124795,0.00768620206606418,-0.0253995006242198,0.00154869058207963,0.0035294791283953,0.0215333880038771
2003-02-04,-0.0193719818549584,-0.017080631504831,-0.0557568547543094,-0.0126263207845615,-0.016107108460546,-0.0247208057857029,-0.0136551998001677,0.0149289653961036,-0.0154202823837439,0.00466779004563045
2003-02-05,-0.000873018495382349,0.0226432623247359,-0.0160176975375181,0.0027112979376871,0.00636229937975585,0.0179267158296292,-0.0212209170189417,0.0196076782712196,0.0100107129217184,0.00621316665053251
2003-02-06,0.00179162710845771,0.0330442379111395,-0.0164700383160222,-0.000154143547264729,-0.0186049677996178,-0.00402944804674754,0.112465252668661,0.00393560709209195,-0.0170397250952556,-0.00788526998611661
2003-02-07,-0.00944849391057367,0.000899186038798572,-0.0291281660750451,-0.00496326701752736,1.72956294781645e-05,0.0106527087937107,-0.0760244031893513,-0.0102242029271394,-0.019245582087531,-0.00710412580410291
2003-02-10,0.0133137837476969,0.00692696898114664,0.00660133825990639,0.00110284695152685,0.00474835433081977,-0.0126611566831235,-0.0172330332074743,0.00456105611800561,-0.00539952441028679,-0.00729255080638946
2003-02-11,0.00510748692990748,0.0271285157720436,-0.0108487130857037,0.00585093602740661,0.00245528446752963,-0.00282616581998985,0.00788099694611377,0.0163981242179227,0.0121158908904559,-0.00654220745689871
