"Data","IBX_EW"
2003-10-13,0.016394672860109
2003-10-14,0.00392785777926186
2003-10-15,-0.00839737799844142
2003-10-16,0.00117196013273024
2003-10-17,-0.00608957999963011
2003-10-20,0.0231332311738419
2003-10-21,0.00463631384237728
2003-10-22,-0.00668074203743807
2003-10-23,-0.0231826028784672
2003-10-24,0.00719023707454536
2003-10-27,-0.00330307707422395
2003-10-28,0.014712774883844
2003-10-29,-0.00925321244605215
2003-10-30,0.00644447120156677
2003-10-31,-0.00264830159636553
2003-11-03,0.0184165031912582
2003-11-04,0.00752660363476432
2003-11-05,-0.0069558276357865
2003-11-06,0.0126758526602611
2003-11-07,0.00861889050773978
2003-11-10,-0.00225602834692107
2003-11-11,-0.00902108842106653
2003-11-12,0.0131686110488978
2003-11-13,-0.00247058247108045
2003-11-14,0.0109388562872423
2003-11-17,-0.010774301644278
2003-11-18,0.0079108090560509
2003-11-19,-0.00271177516371335
2003-11-20,0.0155171843827071
2003-11-21,0.00701498427200198
2003-11-24,0.0194594941152024
2003-11-25,0.0018656050261403
2003-11-26,-0.00294709833849471
2003-11-27,0.0127965245939099
2003-11-28,0.0103739192751156
2003-12-01,0.0142477744250322
2003-12-02,0.00375237072146439
2003-12-03,0.00526662188399163
2003-12-04,-0.00225495184574254
2003-12-05,0.0207667701906011
2003-12-08,0.00636141318146155
2003-12-09,0.0202257447187293
2003-12-10,-0.0139214355047598
2003-12-11,0.0136352452801207
2003-12-12,-0.0102827451019264
2003-12-15,-0.0106686890499182
2003-12-16,-1.29012879699353e-05
2003-12-17,0.0232299273325522
2003-12-18,0.0135639525790281
2003-12-19,-0.000611846244309322
2003-12-22,0.0111802862262544
2003-12-23,0.00602686550456188
2003-12-26,0.00352342102879666
2003-12-29,0.00632309483635063
2003-12-30,0.00783313460409207
2004-01-02,0.0134138871778433
2004-01-05,0.0400706188345179
2004-01-06,-0.00188533683842818
2004-01-07,-0.00219792294794996
2004-01-08,0.019607769505037
2004-01-09,0.00710576744915037
2004-01-12,0.0193190162382468
2004-01-13,-0.0066157462308879
2004-01-14,-0.0169629922842066
2004-01-15,-0.00623151277741818
2004-01-16,0.0019623299823559
2004-01-19,0.00439036191549125
2004-01-20,0.00461071023382664
2004-01-21,-0.0105587659167029
2004-01-22,-0.0149794672978044
2004-01-23,0.0214085348801103
2004-01-26,0.0251240978270881
2004-01-27,-0.00623643755774783
2004-01-28,-0.0105515914548789
2004-01-29,-0.0579211221848185
2004-01-30,-0.0235814631420037
2004-02-02,-0.0105815964838575
2004-02-03,0.0214878144738238
2004-02-04,-0.0208723410095242
2004-02-05,-0.018422181318391
2004-02-06,0.0253641755395495
2004-02-09,0.00230767625295858
2004-02-10,0.00270842837855034
2004-02-11,0.0355328576167158
2004-02-12,-0.00118045814995227
2004-02-13,-0.0191961482411124
2004-02-16,-0.013897490692257
2004-02-17,0.00801594156849217
2004-02-18,-0.0101955206542544
2004-02-19,-0.0411452223531719
2004-02-20,0.0102015514952851
2004-02-25,0.0118455744691972
2004-02-26,-0.00529811372043298
2004-02-27,0.0160570390078498
2004-03-01,0.0287134321282039
2004-03-02,-0.00217733563109945
2004-03-03,0.00756460183011076
2004-03-04,0.00185488558690983
2004-03-05,0.0187715260380683
2004-03-08,0.00485327902656962
2004-03-09,-0.0127298585144313
2004-03-10,-0.0329874689211689
2004-03-11,-0.0328055404416957
2004-03-12,0.038585629813312
2004-03-15,-0.0189076027183702
2004-03-16,0.0120440672699875
2004-03-17,0.0108454698398146
2004-03-18,0.0171183986032142
2004-03-19,0.00114330052151024
2004-03-22,-0.0205478375775087
2004-03-23,-0.0179671307348128
2004-03-24,-0.00374493089726569
2004-03-25,-0.00405616439337331
2004-03-26,0.0214859081594196
2004-03-29,0.000441403001877783
2004-03-30,0.0205880790974904
2004-03-31,0.00482502955545128
2004-04-01,0.0180796436846873
2004-04-02,0.00565341176851408
2004-04-05,0.00818402518902905
2004-04-06,-0.000111119320078013
2004-04-07,-0.0170737186681954
2004-04-08,0.0103755080859513
2004-04-12,0.00255421650502252
2004-04-13,-0.00935199861806602
2004-04-14,-0.00583806858930258
2004-04-15,-0.0212764374618235
2004-04-16,0.00304755400061207
2004-04-19,-0.00890576417441225
2004-04-20,-0.0233153341275527
2004-04-22,0.00104951588969393
2004-04-23,0.0133025577292181
2004-04-26,-0.0101625704253019
2004-04-27,0.00365045260112851
2004-04-28,-0.0329716863993422
2004-04-29,-0.0251331779507058
2004-04-30,-0.01026562982686
2004-05-03,-0.00292089574855836
2004-05-04,0.0102718825573902
2004-05-05,0.00352408069517973
2004-05-06,-0.0295004992789201
2004-05-07,-0.0227678744508013
2004-05-10,-0.0537263216772925
2004-05-11,0.0420306255811838
2004-05-12,-0.0067438667409484
2004-05-13,0.00652702728919596
2004-05-14,0.0178513908039477
2004-05-17,-0.0202181721733756
2004-05-18,0.0173419394283718
2004-05-19,0.00211005213693261
2004-05-20,-0.0174702354681677
2004-05-21,0.000141708435209553
2004-05-24,0.0120726469932042
2004-05-25,0.00596664529499424
2004-05-26,0.00966505388475891
2004-05-27,0.0289699530775787
2004-05-28,0.00136576664152344
2004-05-31,-0.00532112922624561
2004-06-01,-0.00253205101301679
2004-06-02,0.0108431458168607
2004-06-03,-0.0115753085545784
2004-06-04,0.020797007482259
2004-06-07,0.0227097301313923
2004-06-08,-0.00436312361323787
2004-06-09,-0.013202926426333
2004-06-11,0.00219857566329407
2004-06-14,-0.0128420544423469
2004-06-15,0.0216408171708646
2004-06-16,0.0203374472210904
2004-06-17,-0.00815970834152124
2004-06-18,0.0047822460288145
2004-06-21,-0.00328959540776852
2004-06-22,-0.00667595815898137
2004-06-23,0.0248148142739903
2004-06-24,-0.00391688534854717
2004-06-25,-7.56213831334396e-05
2004-06-28,-0.0151124608225909
2004-06-29,0.015463054458857
2004-06-30,0.0146948103630564
2004-07-01,0.00256796739165477
2004-07-02,0.0114100950220586
2004-07-05,0.00445999016033238
2004-07-06,-0.0150712734084687
2004-07-07,0.0054125644174654
2004-07-08,-0.00814569766980477
2004-07-12,0.0251295957960991
2004-07-13,0.0063671123983664
2004-07-14,0.00264430057780207
2004-07-15,0.0177050417074891
2004-07-16,0.0129175560322936
2004-07-19,-0.0104387132848233
2004-07-20,0.0105262222916942
2004-07-21,-0.0174134246584424
2004-07-22,0.0015160874920972
2004-07-23,-0.00435750950552205
2004-07-26,-0.00959183857331503
2004-07-27,0.0151474649387271
2004-07-28,0.0144571356680689
2004-07-29,0.00438966890841352
2004-07-30,0.00339514408923391
2004-08-02,0.00802413853335371
2004-08-03,-0.00139424577923541
2004-08-04,-0.00749351385757124
2004-08-05,-0.0314036212357174
2004-08-06,0.015758460717713
2004-08-09,-0.0133219914548948
2004-08-10,0.0200900795653349
2004-08-11,-0.00342761015479709
2004-08-12,-0.000984582058371042
2004-08-13,-0.00503475621287774
2004-08-16,0.0137289587882174
2004-08-17,0.0113938704290082
2004-08-18,0.0260437998031273
2004-08-19,0.00602329949168157
2004-08-20,0.0108640502232558
2004-08-23,-0.00565043350281957
2004-08-24,0.00747793791040019
2004-08-25,0.0116760551324304
2004-08-26,-0.0141385914479291
2004-08-27,0.00429643337930563
2004-08-30,0.0102263200507549
2004-08-31,-0.00204525827823265
2004-09-01,-0.00957196555211481
2004-09-02,0.0110745912707364
2004-09-03,-0.00602420293923411
2004-09-06,0.00518848944657302
2004-09-08,0.0039043262612577
2004-09-09,-0.0076669233036869
2004-09-10,-0.0111384679236872
2004-09-13,-0.00556636257769949
2004-09-14,0.0171890953374692
2004-09-15,0.00182617894179349
2004-09-16,0.020313556614771
2004-09-17,0.0067164050213202
2004-09-20,0.000578850575726042
2004-09-21,-0.0029046142412531
2004-09-22,-0.0134091021899825
2004-09-23,0.00365830720963256
2004-09-24,-0.000643484693868324
2004-09-27,-0.00384168558874665
2004-09-28,0.0181662150693633
2004-09-29,-0.00196330505635067
2004-09-30,0.00492604194015533
2004-10-01,0.0163632815858754
2004-10-04,0.00808709244941697
2004-10-05,-0.00530457118614425
2004-10-06,-0.00948258769122601
2004-10-07,0.00196970007766728
2004-10-08,-0.00731461954998358
2004-10-11,0.00361517755166241
2004-10-13,-0.02014390179661
2004-10-14,-0.00894481606803654
2004-10-15,0.0143164188425051
2004-10-18,0.000374875453171164
2004-10-19,-0.0147309786076611
2004-10-20,0.00282514979639159
2004-10-21,0.00318436973114977
2004-10-22,-0.012635096838697
2004-10-25,-0.00583174198536818
2004-10-26,0.0105302624723218
2004-10-27,0.0132680351136818
2004-10-28,-0.00502398004101412
2004-10-29,0.00863484635349354
2004-11-01,0.00972677266312383
2004-11-03,0.0140591020084486
2004-11-04,0.00823451932020025
2004-11-05,-0.0130383063412384
2004-11-08,-0.00880506583373786
2004-11-09,0.00227425993933816
2004-11-10,0.00770080863656486
2004-11-11,0.00229607306593316
2004-11-12,0.0187379946303683
2004-11-16,-0.00460579837369801
2004-11-17,0.0109608098544713
2004-11-18,-0.0039617675387783
2004-11-19,-0.000614770664125852
2004-11-22,0.0109938054322685
2004-11-23,-0.00301835734322786
2004-11-24,0.002252922855567
2004-11-25,0.0147160904838388
2004-11-26,0.00513952158500364
2004-11-29,-0.00326858670727492
2004-11-30,0.0109528587649603
2004-12-01,0.00541445357388426
2004-12-02,0.00645107328688144
2004-12-03,0.00805067478860888
2004-12-06,0.0069938310234503
2004-12-07,-0.016082416218746
2004-12-08,0.0026157332136274
2004-12-09,-0.0109789009678659
2004-12-10,0.0148883341796078
2004-12-13,0.00773009684491743
2004-12-14,0.0104978698065401
2004-12-15,-0.00254980044445552
2004-12-16,0.00352219472683246
2004-12-17,-0.00339066298336088
2004-12-20,-0.00480888823960424
2004-12-21,0.011694041864651
2004-12-22,-0.000833629587264739
2004-12-23,0.00655374585465029
2004-12-27,0.005033772866474
2004-12-28,0.00964778964345903
2004-12-29,0.0058774719801451
2004-12-30,0.00608682052376142
2005-01-03,-0.012187667200902
2005-01-04,-0.022297110943076
2005-01-05,-0.00637259411045688
2005-01-06,-0.00983596991675273
2005-01-07,0.00944767601411889
2005-01-10,-0.016442198013239
2005-01-11,0.0025518174525514
2005-01-12,0.0053105861531737
2005-01-13,0.00611760152650809
2005-01-14,0.00327497535781696
2005-01-17,-0.0102142132754286
2005-01-18,-0.0134160319834145
2005-01-19,0.00559824258013109
2005-01-20,-0.0255423681519257
2005-01-21,0.00838665831955354
2005-01-24,0.0120426427919424
2005-01-26,0.0106534879730844
2005-01-27,-0.0169105216968466
2005-01-28,-0.00147731340780599
2005-01-31,0.0138324004971906
2005-02-01,-0.00732557899710917
2005-02-02,0.0187972730074422
2005-02-03,0.0109213668837558
2005-02-04,0.028691466986315
2005-02-09,0.0121411085325274
2005-02-10,0.00232492596215828
2005-02-11,0.00496445384710142
2005-02-14,-4.98757477619405e-05
2005-02-15,0.00418814602120454
2005-02-16,-0.00442662910302105
2005-02-17,0.0204399136707847
2005-02-18,-0.00954637211693354
2005-02-21,0.00157532379145686
2005-02-22,-0.00478258247471108
2005-02-23,0.0113988522011721
2005-02-24,0.0310195798980388
2005-02-25,-0.00442349353442661
2005-02-28,-0.00501169319802131
2005-03-01,-0.010734879209398
2005-03-02,0.0141425163000752
2005-03-03,0.00770801527936915
2005-03-04,0.015518334945761
2005-03-07,0.0080524355368492
2005-03-08,-0.00712857853352322
2005-03-09,-0.0115549488241611
2005-03-10,0.00491457567004638
2005-03-11,-0.0108413602376672
2005-03-14,0.00546921729027683
2005-03-15,-0.0146450950313374
2005-03-16,0.00704471108184435
2005-03-17,0.00481119558713461
2005-03-18,-0.0119001586715314
2005-03-21,-0.00523477229860014
2005-03-22,-0.0254817346985619
2005-03-23,-0.0144249852607771
2005-03-24,0.0137799984167339
2005-03-28,-0.0143724860288238
2005-03-29,-0.0184336660612233
2005-03-30,0.0145008339229753
2005-03-31,0.00419845527999363
2005-04-01,0.00111419009225244
2005-04-04,-0.0155471491171906
2005-04-05,-0.0106529422278976
2005-04-06,-0.0115979298085951
2005-04-07,0.0214880026524209
2005-04-08,-0.0129201239372145
2005-04-11,-0.00236537883615617
2005-04-12,0.00875608409852902
2005-04-13,-0.000363347048400797
2005-04-14,-0.0362226824564998
2005-04-15,-0.0148169964524238
2005-04-18,0.00889135043353639
2005-04-19,0.0221770851621057
2005-04-20,-0.0141786191083179
2005-04-22,-0.00881756245575405
2005-04-25,0.0108710701273294
2005-04-26,0.00132110593943668
2005-04-27,0.000540827520621789
2005-04-28,-0.0259754089510813
2005-04-29,0.00986772419945847
2005-05-02,-0.00542650536453781
2005-05-03,-0.00419779434592205
2005-05-04,0.0276835864147142
2005-05-05,-0.0016734538805353
2005-05-06,0.00718690541655209
2005-05-09,-0.00092871857959842
2005-05-10,-0.0207660397326451
2005-05-11,-0.00367493417302311
2005-05-12,-0.0192790583564653
2005-05-13,-0.00816307347218559
2005-05-16,0.012306128904533
2005-05-17,-0.00135932327581845
2005-05-18,0.0158711398490408
2005-05-19,-0.00529437497990659
2005-05-20,-0.0134794859961098
2005-05-23,-0.00815120261474234
2005-05-24,0.00854649831232135
2005-05-25,-0.00386004951249419
2005-05-27,0.0266852544856659
2005-05-30,0.00401154356975786
2005-05-31,-0.00287888000905723
2005-06-01,0.0189071549103972
2005-06-02,0.0265043861070624
2005-06-03,-0.00618716829888688
2005-06-06,-0.0299227475202763
2005-06-07,-0.0193585840654811
2005-06-08,-0.00911138012076662
2005-06-09,-0.0122292041462472
2005-06-10,0.0178820846701144
2005-06-13,-0.000836998039888348
2005-06-14,0.0244197369045942
2005-06-15,-0.0103457972875205
2005-06-16,0.0091638109888148
2005-06-17,0.0101746148594291
2005-06-20,-0.00317659754106325
2005-06-21,-0.00684748168681137
2005-06-22,-0.00558747519319336
2005-06-23,-0.0312184444904096
2005-06-24,0.00661121893305272
2005-06-27,0.000664270071207396
2005-06-28,0.00103239214480744
2005-06-29,-0.00513609838766516
2005-06-30,-0.00185272774165146
2005-07-01,0.00746591384580642
2005-07-04,-0.0117205321215853
2005-07-05,-0.0196508833557355
2005-07-06,-0.0108109068509247
2005-07-07,-0.00461465616903656
2005-07-08,-0.00301144916071239
2005-07-11,0.0231812800125972
2005-07-12,0.0173849500161161
2005-07-13,0.0152686847444279
2005-07-14,0.00375878781443095
2005-07-15,-0.0213120393323079
2005-07-18,0.00482803625309769
2005-07-19,-0.00381268537214774
2005-07-20,0.0155745891170398
2005-07-21,0.0026042033056608
2005-07-22,-0.0158599683757806
2005-07-25,-0.034832225020494
2005-07-26,0.0108867857703456
2005-07-27,0.0153491189683137
2005-07-28,0.0289161100852811
2005-07-29,0.00180175386800796
2005-08-01,0.00471946464981787
2005-08-02,0.0176698460293125
2005-08-03,0.000885431197844344
2005-08-04,-0.0055291401849743
2005-08-05,0.00375197689253537
2005-08-08,-0.000489875561416775
2005-08-09,0.0194567416453506
2005-08-10,-0.00613574752779511
2005-08-11,-0.0166220463274335
2005-08-12,0.00647957181732517
2005-08-15,0.0139254431334752
2005-08-16,-0.00510283272413137
2005-08-17,0.0137897191295733
2005-08-18,-0.0164339927229185
2005-08-19,-0.0075006833227389
2005-08-22,0.0173226061648903
2005-08-23,-0.0154081555796607
2005-08-24,-0.00320776011136004
2005-08-25,0.02276197086551
2005-08-26,-0.00887402083481459
2005-08-29,0.00394468591861719
2005-08-30,0.00300622280611118
2005-08-31,0.0129242646760301
2005-09-01,-0.00216214456649055
2005-09-02,0.0120922083498534
2005-09-05,0.00588550938573396
2005-09-06,0.00856748511509831
2005-09-08,-0.000873370389219086
2005-09-09,0.0155648883719954
2005-09-12,-0.00382125025252289
2005-09-13,-0.00162194023756712
2005-09-14,0.00635464258946916
2005-09-15,0.00849809327553652
2005-09-16,0.00876815420753307
2005-09-19,0.00437328757823718
2005-09-20,0.000138591504233121
2005-09-21,0.0168511639709319
2005-09-22,-0.00533822281858987
2005-09-23,0.0159420197624787
2005-09-26,-0.00548716316890085
2005-09-27,-0.0102566020364865
2005-09-28,0.0142345977177134
2005-09-29,-0.00196422945208707
2005-09-30,0.0124375441724645
2005-10-03,0.00560879878873188
2005-10-04,-0.0117558013881981
2005-10-05,-0.024677956717632
2005-10-06,-0.0273204953311066
2005-10-07,0.0188329324034919
2005-10-10,0.0104432657147879
2005-10-11,0.0072411930520988
2005-10-13,-0.0163603497435105
2005-10-14,-0.00327794474406939
2005-10-17,0.0069814579741212
2005-10-18,-0.0270577355096632
2005-10-19,0.003271593942342
2005-10-20,-0.0256560898027718
2005-10-21,0.0195558860203167
2005-10-24,0.0116450618112076
2005-10-25,-0.00800285821070013
2005-10-26,0.00489792979681236
2005-10-27,-0.014684772256874
2005-10-28,0.0103917912953262
2005-10-31,0.0214066403397528
2005-11-01,0.0190909408325328
2005-11-03,0.00140162128199139
2005-11-04,-0.000837765223805298
2005-11-07,0.00160591103065855
2005-11-08,-0.00157374566118051
2005-11-09,-0.0029713143734944
2005-11-10,0.00317352114675407
2005-11-11,-0.00563061068075876
2005-11-14,-0.00713144458036774
2005-11-16,0.00387001224050465
2005-11-17,0.0129478936444853
2005-11-18,2.46043412006625e-05
2005-11-21,0.000388545920997574
2005-11-22,0.00969949376384083
2005-11-23,0.0110616829810095
2005-11-24,0.0046056441358977
2005-11-25,0.00179528700785059
2005-11-28,-0.00932375561166365
2005-11-29,0.00798925123860772
2005-11-30,0.0059773666431997
2005-12-01,0.0152426270328623
2005-12-02,0.00967919181161725
2005-12-05,0.00788765805867819
2005-12-06,0.0155833377479164
2005-12-07,-0.00864520072310182
2005-12-08,-0.00481289161260545
2005-12-09,0.0117983132741717
2005-12-12,0.00224398664609038
2005-12-13,0.00941876685359611
2005-12-14,0.0053417194508365
2005-12-15,-0.0115805645560291
2005-12-16,0.00120086901236927
2005-12-19,-0.00766997884167175
2005-12-20,0.0039246638065451
2005-12-21,0.00871642418717222
2005-12-22,-0.000453071345984823
2005-12-23,-0.000941270348775003
2005-12-26,-0.000188395723088819
2005-12-27,0.00239226502761181
2005-12-28,-0.00544507903403257
2005-12-29,0.00841797567357561
2006-01-02,-0.00075956745664274
2006-01-03,0.0238151462062259
2006-01-04,0.0144399649577884
2006-01-05,0.00209849548336494
2006-01-06,0.0206614885113912
2006-01-09,-0.000267755074236153
2006-01-10,-0.00881531888626719
2006-01-11,0.0208937346946605
2006-01-12,-0.00660384232881539
2006-01-13,0.00553194878834029
2006-01-16,0.0210217124272583
2006-01-17,-0.0121733380116247
2006-01-18,-0.00354256825325261
2006-01-19,0.0254076819950106
2006-01-20,-0.00340506408815255
2006-01-23,-0.0024206359028579
2006-01-24,0.014551283057318
2006-01-26,0.015266780762361
2006-01-27,-0.00331655941329367
2006-01-30,0.00223822070876811
2006-01-31,-0.00595627808214694
2006-02-01,0.00241986027917629
2006-02-02,-0.0185501558159401
2006-02-03,0.00280026289656998
2006-02-06,-0.000141408847633584
2006-02-07,-0.00998659465365392
2006-02-08,0.0025786585901546
2006-02-09,0.0130584752013911
2006-02-10,0.00626435045431073
2006-02-13,-0.0134448955822835
2006-02-14,0.00974834341004471
2006-02-15,0.0108148823832859
2006-02-16,0.0163383257569967
2006-02-17,0.00169455435732346
2006-02-20,0.0010226945999452
2006-02-21,-0.0129963523272132
2006-02-22,0.00368735140736387
2006-02-23,0.00241035975256199
2006-02-24,0.0113942819107093
2006-03-01,0.0154021944991665
2006-03-02,-0.00280181781032962
2006-03-03,0.00702280672599387
2006-03-06,-0.0125791871343509
2006-03-07,-0.0195945546003031
2006-03-08,-0.00566363911893775
2006-03-09,-0.0186532623919635
2006-03-10,0.0121792155677913
2006-03-13,-0.00304634900888978
2006-03-14,0.0114255509595771
2006-03-15,0.0166283262228377
2006-03-16,0.00166800997969774
2006-03-17,0.00194314036218413
2006-03-20,0.00204415180193807
2006-03-21,-0.0177775054230633
2006-03-22,0.0161126340559525
2006-03-23,-0.00973559644249122
2006-03-24,-0.00164629178143572
2006-03-27,0.00198530156144483
2006-03-28,-0.0231007093613542
2006-03-29,0.0119947380986754
2006-03-30,0.0032581049625644
2006-03-31,0.00113775071444855
2006-04-03,0.0124090268259813
2006-04-04,0.00393810164404984
2006-04-05,0.00408087074024777
2006-04-06,0.00183738755136642
2006-04-07,-0.00510736367005515
2006-04-10,-0.0101145076165083
2006-04-11,-0.0126070475748836
2006-04-12,0.00777363244056173
2006-04-13,-0.00367903271632875
2006-04-17,0.0060992253503851
2006-04-18,0.0210667905733244
2006-04-19,0.0113469605706782
2006-04-20,0.00241755879267092
2006-04-24,-0.00400288004366034
2006-04-25,0.00200164101277167
2006-04-26,0.0155676233851794
2006-04-27,-0.00836372542200869
2006-04-28,0.00870131024786769
2006-05-02,0.00716050435995164
2006-05-03,-0.00259967692043162
2006-05-04,0.0105097445643105
2006-05-05,0.0117157830099206
2006-05-08,0.00105921530414577
2006-05-09,0.00656826485941986
2006-05-10,-0.00286764553962215
2006-05-11,-0.0174806959532537
2006-05-12,-0.016849114467924
2006-05-15,-0.0167324392160307
2006-05-16,0.00810646970261164
2006-05-17,-0.0261970671722047
2006-05-18,-0.00737549519630898
2006-05-19,-0.00132942754769372
2006-05-22,-0.0342899305615648
2006-05-23,-0.0101420155476496
2006-05-24,-0.0147804963837395
2006-05-25,0.041230858396883
2006-05-26,0.0200942446343886
2006-05-29,-0.00966020123271505
2006-05-30,-0.0360412888740946
2006-05-31,0.00433044908722269
2006-06-01,0.0305026207103998
2006-06-02,0.00798663269928612
